"gene_short_name","p_value","morans_test_statistic","morans_I","status","q_value"
"Smap2",5.90091235913585e-22,9.55977038840322,0.14736680771507,"OK",3.74044802960207e-21
"Rlf",3.81779501060184e-09,5.77631162244456,0.0881872090334698,"OK",1.30198100164402e-08
"Ppt1",2.25658875034954e-16,8.12393225106416,0.125120337061824,"OK",1.1556109758369e-15
"Cap1",1.0335126518859e-21,9.50159356198341,0.146643197623238,"OK",6.48779232441925e-21
"Heyl",2.64546585139384e-63,16.7540385845943,0.259801256506562,"OK",4.53076043723864e-62
"Pabpc4",0.000163938906288309,3.5922160684948,0.0538458931102429,"OK",0.000385063502277669
"Macf1",4.82358877424949e-157,26.6731454809155,0.414803928961306,"OK",2.67237117571232e-155
"Ndufs5",1.68692231248094e-13,7.27856708044304,0.111794756018812,"OK",7.49486488604546e-13
"Akirin1",1.24495143807808e-11,6.67396071923492,0.102285577557751,"OK",4.97086534701196e-11
"Rragc",4.37304456671423e-10,6.13075884799,0.0938412603287664,"OK",1.58841712119942e-09
"Utp11",3.24332849691297e-16,8.07981223775016,0.124326543894449,"OK",1.64684077103526e-15
"Sf3a3",0.000116633174393939,3.67996458342796,0.0553823590010731,"OK",0.000278403136915799
"Inpp5b",5.47533112122902e-09,5.71530625698876,0.087026914939171,"OK",1.85223717721194e-08
"1110065P20Rik",6.05780098104227e-13,7.10404654842715,0.109074954459409,"OK",2.61748114551391e-12
"Yrdc",1.32326500611352e-05,4.2019265575875,0.0633378344515715,"OK",3.44722048446707e-05
"Rspo1",1.14896332150737e-205,30.5794294045706,0.469852834516671,"OK",9.82805548858611e-204
"Snip1",0.000110189344591414,3.69443219465138,0.0553211772837765,"OK",0.000263993185072196
"Zc3h12a",9.70789016374921e-12,6.71035025479295,0.102244120022252,"OK",3.90523085450252e-11
"Mrps15",1.34329759450113e-05,4.19852472889515,0.0635468422461429,"OK",3.49765127131519e-05
"Stk40",0.000235041099397786,3.4972493650767,0.0525495657367194,"OK",0.000541049805622465
"Eva1b",3.78454890575634e-182,28.756236240655,0.447788542939764,"OK",2.75317090489789e-180
"Thrap3",1.34391631675074e-36,12.5809484619666,0.194976101390926,"OK",1.32167335560173e-35
"Map7d1",1.31568503257619e-13,7.31202966009122,0.11236620963265,"OK",5.87230062704877e-13
"Trappc3",5.62971292008481e-13,7.11416271036832,0.109231289395858,"OK",2.43453807610779e-12
"Col8a2",1.28215879582755e-27,10.8269954454175,0.163189458000014,"OK",9.78463143796238e-27
"Adprhl2",1.11447479766695e-06,4.73147437412721,0.0717605258066699,"OK",3.19556439976541e-06
"Ago3",2.80958963953287e-12,6.88898517849303,0.105560101737986,"OK",1.16919784838941e-11
"Ago1",0.000420921126707566,3.33865771749816,0.0498883250075705,"OK",0.000939618597732061
"Clspn",0.000257157969253477,3.47318748686429,0.0475604689131039,"OK",0.000589433931881351
"Psmb2",1.641786723487e-12,6.96501989502274,0.1069519707803,"OK",6.94924842611354e-12
"AU040320",3.1627111143414e-05,4.00032996896013,0.0598304404414321,"OK",7.95301027751039e-05
"Zmym4",3.63651675706307e-10,6.160031806065,0.0941827016048419,"OK",1.32801531489463e-09
"Sfpq",4.85543945374299e-27,10.7043509357318,0.165511170825122,"OK",3.63760738286193e-26
"Smim12",1.16310116828311e-14,7.63117689022572,0.117312618755856,"OK",5.49701244317893e-14
"Gja4",1.48165741310011e-41,13.4528248810463,0.208368235248976,"OK",1.63893787529007e-40
"Gjb5",3.14096709859782e-11,6.53687062878971,0.0884708487065724,"OK",1.22714293619764e-10
"Tlr12",5.66311917487611e-05,3.8602687541235,0.0570719116684154,"OK",0.000139300741530212
"Phc2",7.31974195164967e-24,10.0039783914151,0.154559499620371,"OK",4.92292734458137e-23
"Fndc5",0,39.878502020279,0.621895771615367,"OK",0
"Rbbp4",9.82449128621306e-22,9.50686771701155,0.146745303888857,"OK",6.17471458795983e-21
"Marcksl1",6.91940542281506e-125,23.7403002386566,0.36973598672205,"OK",2.8125666742137e-123
"Hdac1",1.54411073359426e-28,11.0191909748572,0.17047115885987,"OK",1.21653420549572e-27
"Fam167b",0,41.7118119527106,0.632495148121599,"OK",0
"Eif3i",1.15551886174739e-10,6.33910495492164,0.0971478680054062,"OK",4.35361027097857e-10
"Tmem234",8.54673331012508e-13,7.05634861908393,0.108352026761669,"OK",3.65939340407115e-12
"Iqcc",3.8975337995454e-05,3.95061486350381,0.0593862280551641,"OK",9.72073152696615e-05
"Ccdc28b",8.29623902066632e-16,7.96447644677713,0.122232675684272,"OK",4.12374997042571e-15
"Txlna",2.64938013309567e-07,5.01516634364537,0.0763160658541358,"OK",7.96707550937482e-07
"Khdrbs1",1.65997647105761e-27,10.8033152855839,0.167133272183609,"OK",1.26307496096896e-26
"Ptp4a2",6.39478362574433e-25,10.2424944274323,0.158188617600778,"OK",4.46630737934445e-24
"Adgrb2",4.3075952885592e-16,8.04513285990093,0.111043373552974,"OK",2.17235644484255e-15
"Col16a1",1.67600539680371e-26,10.5889865740413,0.163742456988414,"OK",1.22786127140895e-25
"Tinagl1",3.43747116606328e-57,15.8948896428793,0.246853514937078,"OK",5.22603038215558e-56
"Fabp3",1.43322155138492e-05,4.18382539012001,0.0588814245456764,"OK",3.72059248156753e-05
"Zcchc17",1.38016199228637e-10,6.31167445747744,0.0966222768008082,"OK",5.16871828143233e-10
"Snrnp40",3.17883064411085e-09,5.80706723018457,0.0886232505288697,"OK",1.09004483408629e-08
"Pum1",5.20933370252767e-36,12.4734711817495,0.193292214518951,"OK",5.03719919757458e-35
"Sdc3",1.62371364576282e-105,21.7846037683416,0.339176118742337,"OK",5.27723883867132e-104
"Ptpru",2.71967819111622e-09,5.83314100367666,0.0864195176237221,"OK",9.38177489016116e-09
"Srsf4",1.72173198291975e-13,7.2758106132265,0.111626831182581,"OK",7.64297790421862e-13
"Epb41",0.000181701321736781,3.56532711972395,0.0535948116931265,"OK",0.000423704868009396
"Ythdf2",1.39846890187241e-07,5.13664015274269,0.0781934443349908,"OK",4.2772817022298e-07
"Taf12",0.000130376866396323,3.65145998364973,0.0548802511398166,"OK",0.000309595341070462
"Snhg12",1.90759280801821e-17,8.41844366130118,0.129567009996416,"OK",1.01633829004885e-16
"Trnau1ap",4.30534413717038e-18,8.59114500291098,0.132051287316882,"OK",2.35095045694383e-17
"Phactr4",4.86825108381578e-08,5.33157420141893,0.0812149012949971,"OK",1.53854918540081e-07
"Atpif1",1.04334710804335e-64,16.9452431997545,0.263245106696104,"OK",1.83327627291409e-63
"Dnajc8",1.2590134100318e-36,12.5861024235334,0.195025177899418,"OK",1.23974198402119e-35
"Ptafr",2.22820611444952e-53,15.3350919609237,0.237292083887992,"OK",3.16791897623289e-52
"Eya3",2.74065678082965e-05,4.03409502021391,0.0602959174667431,"OK",6.93426698585341e-05
"Themis2",0.000422850727082014,3.33738685996784,0.0420066619755532,"OK",0.000943790698095025
"Ppp1r8",0.000227087354548235,3.50642189397108,0.0522987147544421,"OK",0.000523437360913077
"Stx12",2.43983419747124e-12,6.90903346793008,0.105985320436838,"OK",1.02023472431459e-11
"Fam76a",1.49887077830091e-15,7.89100020753074,0.121430714907376,"OK",7.3726446371528e-15
"Ahdc1",3.35846078302543e-23,9.85203611900098,0.151983782196558,"OK",2.1996010715246e-22
"Wasf2",2.12170621415692e-54,15.4870465377356,0.240530901207713,"OK",3.07835250158386e-53
"Sytl1",8.39469327456635e-09,5.6421969692601,0.07245302412494,"OK",2.80327294934468e-08
"Tmem222",2.80940187894565e-10,6.20076870833209,0.0948325553244977,"OK",1.03568004857746e-09
"Slc9a1",1.62145330945754e-06,4.65480297189877,0.0705113203391827,"OK",4.58293121307825e-06
"Nudc",1.81406578436539e-23,9.91373778618583,0.15316824635774,"OK",1.19819160504881e-22
"Sfn",4.32279508622354e-11,6.48891643192524,0.0955787303874288,"OK",1.67239746278151e-10
"Zdhhc18",1.22754495822153e-06,4.71182431778208,0.0712496022822993,"OK",3.51100861833415e-06
"Arid1a",6.08560400168095e-18,8.55129786143252,0.131808362053631,"OK",3.30452330304042e-17
"Hmgn2",6.55458562156578e-19,8.80479521364729,0.135582415132397,"OK",3.69984731532038e-18
"Sh3bgrl3",7.51623157908046e-33,11.8800237577606,0.183964811238341,"OK",6.75983207528161e-32
"Stmn1",6.61383519284587e-27,10.6756861002251,0.164496001951393,"OK",4.93359780940223e-26
"Paqr7",2.37642160450869e-25,10.3378080245826,0.159657177635429,"OK",1.68011496544011e-24
"Mtfr1l",7.01749649692104e-06,4.34331302811445,0.0658550964512753,"OK",1.87776530532944e-05
"Selenon",5.92189856287296e-12,6.78210423099695,0.104032087461898,"OK",2.41783679063221e-11
"Man1c1",1.30163154185152e-14,7.61665878086024,0.116994235479887,"OK",6.12940104160451e-14
"Ldlrap1",2.800859090141e-31,11.5736949436345,0.179125456022085,"OK",2.41304783150609e-30
"Tmem50a",6.84024814476347e-84,19.3705438295566,0.30108824802569,"OK",1.65355563847326e-82
"Rsrp1",5.80644135840816e-85,19.4971252197122,0.303111579066651,"OK",1.42803600422904e-83
"Syf2",6.30589104135003e-21,9.31143409168908,0.143734172558515,"OK",3.83626853191627e-20
"Clic4",4.92372290465827e-54,15.4328182646444,0.239550245224105,"OK",7.08433624581515e-53
"Srrm1",2.22112297323701e-39,13.0772496180819,0.202743559573663,"OK",2.36030323872722e-38
"Rcan3",5.45789792617344e-05,3.86927836538963,0.0576832337748374,"OK",0.000134401383920702
"Nipal3",2.65462017885907e-08,5.44063025717653,0.0694645493661617,"OK",8.57587195361651e-08
"Srsf10",4.91120768840098e-14,7.44326850761589,0.114413810638436,"OK",2.24216074173098e-13
"Pnrc2",3.62020039320034e-08,5.38510093037305,0.0821733443677217,"OK",1.15585069157799e-07
"Cnr2",1.7897738443951e-160,26.9672613778161,0.36144068047846,"OK",1.02438232388025e-158
"Fuca1",1.41433680147442e-34,12.2076720235349,0.189122758131886,"OK",1.3240165559443e-33
"Lypla2",2.62927458493212e-08,5.44233896358273,0.0828751195569557,"OK",8.49928296059453e-08
"Eloa",1.8789732370738e-05,4.12187896117979,0.0622787726375611,"OK",4.82146948323141e-05
"Rpl11",1.44445818661186e-46,14.2806506267785,0.220256920015542,"OK",1.7790605260422e-45
"Id3",4.36419695001009e-154,26.4170510867748,0.410920331787138,"OK",2.3188333828586e-152
"Asap3",1.17704670830885e-09,5.97127306690121,0.088485100942431,"OK",4.16555197884796e-09
"Tcea3",6.95014147444606e-08,5.2665613212978,0.0801954653385037,"OK",2.17312316678402e-07
"Hnrnpr",1.01506880120403e-16,8.22028876811927,0.126635245862557,"OK",5.26577510734568e-16
"Luzp1",1.46218761958428e-43,13.7900794901301,0.213949034957515,"OK",1.69622480340448e-42
"Kdm1a",2.45788871583617e-15,7.8290480538021,0.120459277983529,"OK",1.19875975965343e-14
"Wnt4",5.43119453921839e-60,16.2941382620592,0.253178881137366,"OK",8.68991126274942e-59
"Cdc42",2.72556427534648e-35,12.3409464741198,0.190820503493045,"OK",2.58729174625573e-34
"Hspg2",8.27173924101782e-49,14.6360366565459,0.227209492780467,"OK",1.06601354721991e-47
"Usp48",4.19422202349677e-08,5.35856740518933,0.0816718380504734,"OK",1.33066330674134e-07
"Alpl",1.39468175647878e-05,4.19001472612111,0.062949783493647,"OK",3.62719772550311e-05
"Ece1",8.49346414241545e-90,20.0585790019231,0.312113709805492,"OK",2.25642064452429e-88
"Eif4g3",2.22122196373794e-52,15.1850470455182,0.23579012551954,"OK",3.07925053708568e-51
"Hp1bp3",2.50734343696521e-20,9.16370187983082,0.141416063810113,"OK",1.49270832224376e-19
"Ddost",4.33363268189311e-34,12.1162126470431,0.187677099377902,"OK",4.0110578829793e-33
"Pink1",3.24246804397779e-34,12.1399705662757,0.188017806902577,"OK",3.01545654173514e-33
"Cda",3.35871767934359e-08,5.39856947900192,0.0794715305456822,"OK",1.07545283488319e-07
"Camk2n1",4.16828080905235e-15,7.76235658808208,0.119468168765556,"OK",2.010278675196e-14
"Nbl1",1.34797912965595e-239,33.0333728064757,0.513186020047495,"OK",1.53177657594772e-237
"Minos1",1.11892313181791e-11,6.68959790520653,0.102637236054436,"OK",4.4837568381316e-11
"Capzb",1.43015441842311e-39,13.1106777308093,0.203253547892618,"OK",1.52706748875247e-38
"Mrto4",2.34262403418321e-09,5.85798221665999,0.0893265190793806,"OK",8.12973048688459e-09
"Ubr4",2.49687857465635e-18,8.65351386948759,0.13335356555078,"OK",1.37793001241581e-17
"Iffo2",1.01512938248857e-11,6.70383041089455,0.102663906895396,"OK",4.07727921222448e-11
"Igsf21",4.79702101072356e-05,3.90063572549174,0.0563685998727512,"OK",0.000118633873065837
"Gm13021",3.11542226772808e-07,4.98392125502261,0.0531690502233041,"OK",9.32350900884098e-07
"Sdhb",5.58809600163301e-17,8.29157149759444,0.127745104108416,"OK",2.93408022102606e-16
"Pten",4.18850202726029e-154,26.4186042959465,0.411586303175331,"OK",2.23310272467083e-152
"Necap2",1.85536994988501e-12,6.9477819313425,0.10649313604702,"OK",7.81927433129664e-12
"Szrd1",5.47203213410531e-16,8.01577955309521,0.123267413492571,"OK",2.74979329450457e-15
"Arhgef19",3.33795525402325e-17,8.35263074069901,0.128189741037605,"OK",1.76692578696477e-16
"Gm13056",7.48284254957888e-07,4.81169335508505,0.0727043861350929,"OK",2.17621694025489e-06
"Epha2",8.74052207219041e-06,4.29485133226332,0.0648096926192591,"OK",2.31809961873697e-05
"Hspb7",5.80271486038766e-17,8.28708848705322,0.124306556799231,"OK",3.04574055787306e-16
"Spen",3.40276870014157e-06,4.49968143102864,0.0682592926047779,"OK",9.36107141258243e-06
"Fblim1",1.19258676582284e-75,18.3676501120812,0.285638287797822,"OK",2.55030092999038e-74
"Plekhm2",1.92555658004983e-11,6.60969550612782,0.101129142377203,"OK",7.60839209091769e-11
"Efhd2",1.18953468841229e-09,5.96955130891549,0.0910630678950615,"OK",4.20783368080039e-09
"Tmem51",2.94870858836168e-16,8.09141783036477,0.124345077496078,"OK",1.49968949048071e-15
"Prdm2",2.88687290082657e-15,7.80879470072601,0.120064482628127,"OK",1.40358642473667e-14
"Pdpn",8.42908985522503e-204,30.4387889863251,0.467674702827436,"OK",7.05505757344856e-202
"Dhrs3",2.37836543118212e-68,17.4315168636897,0.271022719710121,"OK",4.50442737623397e-67
"Vps13d",4.35050672253526e-06,4.44716714529644,0.0673807460358561,"OK",1.18572634202432e-05
"Tnfrsf1b",1.78302629256675e-06,4.63519262135168,0.0703287974857436,"OK",5.01955756287146e-06
"Zfp979",0.000324375657782228,3.41036862057516,0.0504852760396439,"OK",0.00073410092169701
"Zfp984",0.000205922026149851,3.53237553105131,0.0526485758563221,"OK",0.000477763651728894
"Plod1",2.22663154755956e-37,12.7221686959326,0.19713512972763,"OK",2.24073690577939e-36
"2510039O18Rik",8.48216726435439e-05,3.76039783974359,0.056490859494142,"OK",0.000205429962618962
"Agtrap",7.74494672341987e-23,9.76771980657067,0.150849252382472,"OK",5.01136037365754e-22
"Angptl7",1.99673676344048e-21,9.43278364902626,0.135523776211616,"OK",1.24390547952146e-20
"Tardbp",8.05388076911896e-12,6.73755171866561,0.103333860213702,"OK",3.25838918434625e-11
"Kif1b",1.34521122412912e-14,7.61240485323397,0.117097601090519,"OK",6.32505235193058e-14
"Ube4b",0.000109724680935815,3.69550592550999,0.0555970221992209,"OK",0.000262960873277211
"Nmnat1",1.12676850682511e-06,4.72924734565952,0.0711265851983129,"OK",3.22988991240163e-06
"Ctnnbip1",0.000118802456166989,3.67526258000929,0.0552308565412002,"OK",0.000283277169184819
"Clstn1",6.69303662430366e-17,8.27008750195688,0.127367300348708,"OK",3.50360437683791e-16
"Slc25a33",5.74387081393899e-06,4.38708971105802,0.0662595469229116,"OK",1.55001873516038e-05
"Spsb1",1.39537725276125e-07,5.13705624513355,0.0782282007089271,"OK",4.26866438808943e-07
"H6pd",5.46505512256702e-31,11.5162203519749,0.178248894556042,"OK",4.67986678482527e-30
"Eno1",4.84694502035425e-28,10.9157378609371,0.168837550441325,"OK",3.7503598447751e-27
"Rere",1.45972284931838e-20,9.22187687443,0.142232692173845,"OK",8.77073150065169e-20
"Errfi1",1.30183449350014e-10,6.32070842132328,0.0968491620140818,"OK",4.8883163036204e-10
"Park7",1.73514205264176e-29,11.2142724353993,0.173476491540657,"OK",1.41353696889204e-28
"Camta1",0.00017763080987855,3.57126470561355,0.0536119476843422,"OK",0.000414969455010395
"Vamp3",1.15481725809305e-13,7.32952873761782,0.11252170561391,"OK",5.1720929441866e-13
"Thap3",3.87768338513708e-08,5.37272940465374,0.0819467253595612,"OK",1.23476733360225e-07
"Plekhg5",3.40434601473887e-10,6.17047086713283,0.0920416509884935,"OK",1.24703197076364e-09
"Espn",1.69724049621208e-06,4.64538179025789,0.0668118780015329,"OK",4.79191876043338e-06
"Acot7",8.59329803452074e-09,5.63817083836445,0.0856374531480149,"OK",2.86774842018047e-08
"Gpr153",1.20077471032589e-12,7.00892569701115,0.107467287427186,"OK",5.1019816294633e-12
"Rpl22",7.19378825378541e-60,16.2769444304768,0.251810780096052,"OK",1.14864508240955e-58
"Ajap1",2.64561652221817e-130,24.2591728039977,0.37681258560995,"OK",1.12226043645484e-128
"Smim1",2.75400137634483e-59,16.1945715403952,0.251609003944011,"OK",4.35272014486663e-58
"Tprgl",6.71124917201504e-70,17.6343524827502,0.274198830877706,"OK",1.29628693684777e-68
"Megf6",1.08905228783537e-58,16.1097762820574,0.234279364923732,"OK",1.7073883199417e-57
"Fam213b",4.25663921283976e-10,6.13504930935038,0.0937377130646046,"OK",1.5468571257117e-09
"Rer1",1.69549622712158e-41,13.4428544551172,0.208480242003022,"OK",1.87202023147721e-40
"Ski",4.79580638728342e-21,9.34046039388345,0.144183887888854,"OK",2.937101252448e-20
"Prkcz",0.000277682063299288,3.45252591511013,0.0511035218680991,"OK",0.00063367807244244
"Gnb1",4.39267130686648e-20,9.10302100620931,0.140415005130769,"OK",2.59723155736032e-19
"Cdk11b",3.18555968580465e-10,6.18096437606228,0.0946214782754292,"OK",1.16936555502492e-09
"Mmp23",7.88499874994393e-131,24.3089373420205,0.378876175402085,"OK",3.35392515134227e-129
"Mib2",0.000111219555612312,3.69206669399845,0.0553716357112173,"OK",0.00026629745336396
"Fndc10",5.09137266828662e-08,5.32343213503563,0.0802943029354037,"OK",1.60678065477166e-07
"Ssu72",3.21985759749003e-10,6.17927374235187,0.0946299615741219,"OK",1.18139861130626e-09
"Atad3a",2.74025366360576e-10,6.20468928739399,0.094278857720614,"OK",1.01102687635705e-09
"Vwa1",7.74199463304665e-12,6.74328983362379,0.100939352779855,"OK",3.138733657481e-11
"Mrpl20",4.88200978479738e-13,7.13379291897847,0.109583895462824,"OK",2.11648923223964e-12
"Ccnl2",3.10268437958207e-22,9.62607655207819,0.148644109118415,"OK",1.97799305574667e-21
"Aurkaip1",7.23774961045451e-26,10.4511527258009,0.161577279028782,"OK",5.2020907634144e-25
"Mxra8",1.44461394380723e-157,26.7182460610463,0.416261156249958,"OK",8.03205352756818e-156
"Dvl1",9.7538528548878e-07,4.75845842871945,0.0720828444705711,"OK",2.80732078470869e-06
"Ints11",3.21365333347054e-08,5.40648650747784,0.0822756839325945,"OK",1.03006290087439e-07
"Ube2j2",2.64185046412655e-06,4.55319597604814,0.0690369073895944,"OK",7.33255981913391e-06
"C1qtnf12",4.68563017246548e-33,11.9194612135176,0.184343828636943,"OK",4.22874727680826e-32
"Sdf4",1.83534510875049e-26,10.5804809767115,0.16355096556534,"OK",1.34333110733557e-25
"Agrn",0.000361145690727845,3.38097490893899,0.0507257574767331,"OK",0.00081176958031347
"Isg15",2.64567236218446e-122,23.4889413770751,0.36583987285854,"OK",1.04537632828649e-120
"AW011738",5.5207341879796e-06,4.39570326731325,0.0660961847559504,"OK",1.49265004929605e-05
"Cdk6",2.4063178357882e-11,6.57661970764438,0.100782480083634,"OK",9.46476909235744e-11
"Fam133b",1.22354460502065e-18,8.73451262821545,0.134655764306315,"OK",6.83954844199692e-18
"Gatad1",0.00017584795933562,3.57390548867214,0.0537870991384107,"OK",0.000410866131012598
"Ankib1",0.000121722992562692,3.66905785650031,0.0552234692146834,"OK",0.000290018908511782
"Krit1",9.09420643458466e-73,18.0038046490303,0.279990418989504,"OK",1.83868319186512e-71
"Akap9",4.27317602452414e-12,6.82907561727291,0.104806970850485,"OK",1.76224647284217e-11
"Fzd1",4.44312494423814e-37,12.6680803133128,0.196178382027033,"OK",4.43970276841459e-36
"Cdk14",8.14925044186763e-39,12.9780463404071,0.201198419551155,"OK",8.54902499184604e-38
"Steap2",5.60313023883089e-15,7.72476190682527,0.118340749581601,"OK",2.68481168230592e-14
"Steap1",5.5896742475901e-10,6.0915917467779,0.0810941482044243,"OK",2.01668710745035e-09
"Steap4",9.322549491214e-289,36.2960948151046,0.565928881057436,"OK",1.4369648562299e-286
"Sri",1.43773361897755e-17,8.4515150605312,0.13025251791052,"OK",7.70221506546542e-17
"Slc25a40",1.36422308758609e-06,4.69027011584245,0.0705709061136384,"OK",3.88622598857094e-06
"Dmtf1",1.46609438988401e-05,4.17866992397882,0.0631059993978147,"OK",3.79959338467026e-05
"Sema3d",9.57647967761507e-48,14.4685271478254,0.224491388218041,"OK",1.2042539226261e-46
"Sema3a",0.000128287564154766,3.6556060345409,0.054635204861274,"OK",0.000304773508127787
"Sema3e",9.1677912798585e-05,3.74090910837892,0.0448598293691464,"OK",0.000221483821608996
"Pclo",1.34591156958231e-06,4.69303431734999,0.0551514748688986,"OK",3.8368707773773e-06
"Cacna2d1",1.10647062690273e-26,10.6277900523954,0.164336888775317,"OK",8.19093424613489e-26
"Hgf",0,44.97455886827,0.702261036668474,"OK",0
"Sema3c",1.50617595400391e-178,28.4668811949344,0.433940698618104,"OK",1.03752863946605e-176
"Cd36",1.16845141134671e-302,37.1669191232154,0.561404968230137,"OK",2.04387096312872e-300
"Gnai1",1.27692878334503e-27,10.8273698178673,0.167145644257108,"OK",9.74949843016944e-27
"Rsbn1l",8.24821779267202e-49,14.6362303231973,0.227173243643697,"OK",1.06454294991089e-47
"Ptpn12",3.96965454964092e-06,4.46681402294022,0.0676983938070842,"OK",1.08553630825241e-05
"Fgl2",2.36392971922367e-266,34.8469964864128,0.541959763059567,"OK",3.34560526080673e-264
"Fbxl13",1.30849971314357e-06,4.69879580468977,0.0697665580107716,"OK",3.73569109375007e-06
"Lrrc17",1.53720741967885e-07,5.11882720079658,0.0760956301643651,"OK",4.68780511450742e-07
"Pmpcb",1.28796777663677e-09,5.95656571826619,0.0910340511322531,"OK",4.54776192939017e-09
"Dnajc2",0.000331860417118197,3.40414264310232,0.0509817721697167,"OK",0.000749623182486373
"Psmc2",1.72823197774269e-29,11.2146254956571,0.173560590001505,"OK",1.40864478688472e-28
"Reln",0,49.7063275931424,0.776366097036355,"OK",0
"5031425E22Rik",3.24708704424429e-08,5.40463156684602,0.0823281201195109,"OK",1.04035091798302e-07
"Kmt2e",2.25093281859783e-81,19.0697809716923,0.296616894023559,"OK",5.22243250669614e-80
"Srpk2",3.79112827610726e-27,10.7272456453878,0.165831158603692,"OK",2.85259956512508e-26
"Tomm7",4.47498290239171e-67,17.2629008284285,0.26824676564006,"OK",8.32336126934698e-66
"Nos3",3.76115571290188e-61,16.456587797584,0.234215009842978,"OK",6.18960593429773e-60
"Slc4a2",0.000290525922845862,3.44030832262551,0.0515289738384264,"OK",0.000661243796325201
"Fastk",6.40352974328877e-05,3.83013957484323,0.0576787522536239,"OK",0.000156597786747596
"Asb10",6.0908615830655e-55,15.5670940066813,0.23521987950228,"OK",8.94552199293997e-54
"Abcf2",4.15231266490226e-06,4.45717642721004,0.0674328038583314,"OK",1.13389236216801e-05
"Chpf2",1.00774902559842e-05,4.26316696284473,0.0644925188947682,"OK",2.65864037121101e-05
"Nub1",1.02577606730549e-10,6.35743141957926,0.0973843745956807,"OK",3.87603927568248e-10
"Wdr86",9.72201585355269e-17,8.22546174777979,0.126055998507809,"OK",5.05181384539747e-16
"Rheb",4.03122369415208e-29,11.1394402553871,0.172402788350238,"OK",3.24834836804138e-28
"Kmt2c",1.22234797611391e-08,5.57716526316801,0.0851833253870143,"OK",4.03680808064094e-08
"4831440E17Rik",0.0001116749972843,3.69102749000514,0.0474817531454506,"OK",0.000267264620710527
"Rbm33",0.000103978371890395,3.70914934621224,0.0558168710565217,"OK",0.000249727752790754
"Nom1",3.54221108547432e-07,4.95903495198638,0.0752481691432048,"OK",1.05561145058699e-06
"Ube3c",8.71826395814632e-06,4.29541698387283,0.0649878354189719,"OK",2.31259044642055e-05
"Dnajb6",1.0626158832987e-07,5.18803630584827,0.0791069243991177,"OK",3.28490946608303e-07
"Hadha",0.000101367692315201,3.71558339364492,0.0560289893039035,"OK",0.000243645551021005
"Hadhb",4.33050459400085e-07,4.91985106247616,0.0748769393134228,"OK",1.27805299562853e-06
"Kcnk3",4.37264021894593e-35,12.3028323700304,0.188017725216603,"OK",4.14322963655205e-34
"Slc35f6",4.3503414717404e-08,5.35195959429745,0.0814590029791234,"OK",1.37963161605326e-07
"Cenpa",8.11097518260597e-06,4.31140631496449,0.0646321441600409,"OK",2.15701506051947e-05
"Tmem214",3.11516090240129e-06,4.51841859550724,0.0684625272162818,"OK",8.60025269171542e-06
"Ost4",5.77810452339115e-38,12.8271328516964,0.19881334945084,"OK",5.9571874980234e-37
"Emilin1",0,38.4539381047471,0.599301317838142,"OK",0
"Khk",1.38264499210235e-06,4.68752494903721,0.0708806406248357,"OK",3.93438443375059e-06
"Preb",2.73733384145336e-05,4.034379924713,0.0609064462565239,"OK",6.92698524768301e-05
"Atraid",2.64184695944878e-74,18.1987105258091,0.283019029059638,"OK",5.49843228137683e-73
"Mpv17",6.43097854116565e-23,9.7865420030606,0.151035311636388,"OK",4.17156141370278e-22
"Snx17",1.61392129372042e-14,7.58883910677849,0.116698632621626,"OK",7.57020991281698e-14
"Ppm1g",2.45668102568743e-12,6.90805710708379,0.105943979986304,"OK",1.02672779081616e-11
"Nrbp1",2.91630236000753e-15,7.80751605760822,0.12009917124627,"OK",1.41745223667179e-14
"Gpn1",2.23068426550762e-10,6.23696672028871,0.0951910453102738,"OK",8.26053583383029e-10
"Mrpl33",1.65643485413137e-22,9.69038208409176,0.149671292825757,"OK",1.06208310581207e-21
"Fosl2",1.38819332321379e-14,7.60834000651202,0.116444155244531,"OK",6.52320967575981e-14
"Ppp1cb",1.80190662786294e-14,7.57454757052399,0.116496873496238,"OK",8.43671650603615e-14
"Yes1",6.86390308558867e-08,5.26885404263037,0.079904824552996,"OK",2.14702116207443e-07
"Pisd",0.000144146571084482,3.62559835515689,0.0544451008560662,"OK",0.00034073395363547
"Ywhah",2.19338228703729e-14,7.5489811187659,0.116093325023524,"OK",1.02021438436201e-13
"Spon2",9.47186401423587e-110,22.2267310360003,0.34574679093337,"OK",3.2337276090707e-108
"Ctbp1",2.67769584743439e-09,5.83573512102949,0.0892450878868117,"OK",9.24309732879349e-09
"Maea",3.69048414627493e-05,3.96365893851998,0.0598330733102377,"OK",9.22650669491058e-05
"Uvssa",1.0926067519307e-07,5.18284951123774,0.0788725485531993,"OK",3.37494085596371e-07
"Fam53a",3.35762937040385e-05,3.98615522980633,0.0601146781759106,"OK",8.42410540506803e-05
"Slbp",2.20129175334307e-13,7.24257083788243,0.111120463096134,"OK",9.70538374852587e-13
"Letm1",0.000117511785900799,3.67805035073256,0.0553313782328169,"OK",0.000280328452789402
"Nsd2",2.41711329076048e-05,4.06350027281293,0.0612539351704142,"OK",6.13960184541672e-05
"Nelfa",2.1218817795525e-05,4.09379128171475,0.0617734060588759,"OK",5.41088542900464e-05
"Gm1673",1.43154888956485e-26,10.6037357944491,0.163594046454957,"OK",1.05273278756474e-25
