"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"STAG3",1.28874946642036e-71,0.501632988071352,0.273,0.078,2.98564588885604e-67,"15"
"CAMK1",1.38011842070597e-71,0.32533180720689,0.192,0.023,3.19732034524951e-67,"15"
"TPM3",2.62559928664868e-71,0.639567899478656,0.901,0.732,6.082725867379e-67,"15"
"MCM4",3.81520939961818e-71,0.367498688993772,0.245,0.041,8.83869561609544e-67,"15"
"ECT2",4.56264612432827e-71,0.314855747121187,0.214,0.027,1.05702822762313e-66,"15"
"HLA-A",4.88510521991255e-71,-0.252216219227655,0.857,0.989,1.13173232629714e-66,"15"
"MT-ND5",1.23826873927419e-70,-0.619886486108933,0.911,0.986,2.86869718827651e-66,"15"
"HIST1H2AH",5.64145702785574e-70,0.388856833410262,0.221,0.034,1.30695634964334e-65,"15"
"FABP5",5.74480831043748e-70,0.631304935257507,0.539,0.212,1.33089974127905e-65,"15"
"KIF18A",1.62487460072465e-69,0.274678441488056,0.187,0.02,3.76434698749881e-65,"15"
"LSM10",2.10990126541522e-69,0.401097566209471,0.318,0.128,4.88800826158745e-65,"15"
"RRM1",2.42632621032171e-69,0.454158099211039,0.343,0.11,5.62106993145229e-65,"15"
"YWHAH",2.69856894076865e-69,0.571671100546583,0.503,0.199,6.25177466507872e-65,"15"
"GGA2",3.98845720466542e-69,0.518923728734882,0.42,0.176,9.24005880604838e-65,"15"
"LSM3",1.15616785697255e-68,0.484553870751001,0.458,0.237,2.67849407424832e-64,"15"
"PARK7",2.90574024745904e-68,0.599675153010123,0.672,0.419,6.73172843128835e-64,"15"
"RAB30",3.96142481650524e-68,0.487747780848897,0.295,0.117,9.17743287239768e-64,"15"
"STIL",4.50425914786438e-68,0.261067340115433,0.169,0.016,1.04350171678574e-63,"15"
"TERF2IP",1.224966060641e-67,0.598767934792706,0.661,0.427,2.837878872687e-63,"15"
"ATP5F1E",1.41407011796273e-67,0.549825584042972,0.994,0.962,3.27597624228426e-63,"15"
"CENPN",1.89737149783184e-67,0.264095045346067,0.192,0.022,4.39564054902702e-63,"15"
"HLA-DQB1",2.01233333896446e-67,0.773901585830173,0.615,0.274,4.66197264637896e-63,"15"
"SLBP",3.92782624994548e-67,0.52910277024293,0.435,0.189,9.0995950732487e-63,"15"
"GSTP1",5.50170859268155e-67,0.708616600553538,0.597,0.355,1.27458082966653e-62,"15"
"PGAM1",1.37093265417123e-66,0.549376962765128,0.497,0.242,3.17603967991849e-62,"15"
"HLA-DRB5",1.63955751981389e-66,0.682695823399616,0.711,0.366,3.79836290615285e-62,"15"
"TERF2",2.97143552172973e-66,0.403448591177334,0.295,0.097,6.88392467319127e-62,"15"
"HIST1H2AG",3.35805180433756e-66,0.461869593601095,0.297,0.072,7.77959861510883e-62,"15"
"SEL1L3",3.6066457660086e-66,0.501645378975022,0.354,0.162,8.35551624611212e-62,"15"
"OGG1",5.11221582951281e-66,0.355055626360533,0.256,0.051,1.18434704122323e-61,"15"
"LYPLAL1",5.96053105183922e-66,0.362310820299156,0.256,0.062,1.38087622877959e-61,"15"
"AURKA",7.07844866681938e-66,0.38367808477465,0.226,0.039,1.63986420264205e-61,"15"
"MYO1E",1.00148353530035e-65,0.406415154926064,0.26,0.058,2.32013690623033e-61,"15"
"PSMD14",1.51324464709637e-65,0.493455113644812,0.487,0.19,3.50573387392816e-61,"15"
"CENPH",2.06826937606833e-65,0.29234803449134,0.203,0.03,4.79155966353751e-61,"15"
"TMEM131L",4.80637620168425e-65,0.44574509234901,0.308,0.157,1.11349317464419e-60,"15"
"ITM2B",6.32850812288408e-65,-0.952085121125421,0.597,0.82,1.46612547682855e-60,"15"
"SRP9",6.78721210545145e-65,0.50503744483422,0.554,0.28,1.57239342846994e-60,"15"
"SERBP1",1.04701140146778e-64,0.582508058729934,0.856,0.663,2.4256113137804e-60,"15"
"ATP5F1A",1.68521400799896e-64,0.506191938105016,0.586,0.315,3.9041352923312e-60,"15"
"COX6B1",2.13101576515039e-64,0.524722016289562,0.713,0.517,4.9369242231239e-60,"15"
"HSPA4",4.46176001955886e-64,0.568747707424561,0.498,0.254,1.0336559437312e-59,"15"
"OTULIN",5.24329637299882e-64,0.54868267838982,0.484,0.22,1.21471447073264e-59,"15"
"WEE1",1.02874682834109e-63,0.371619413100035,0.312,0.075,2.3832977772178e-59,"15"
"DEF8",1.34879838855603e-63,0.343102378070225,0.231,0.049,3.12476122676775e-59,"15"
"TMED8",1.9348684561642e-63,0.381671558980261,0.278,0.065,4.4825097523956e-59,"15"
"BARD1",2.42501974789598e-63,0.38392311860548,0.289,0.068,5.61804324995062e-59,"15"
"MAZ",4.28781609488121e-63,0.45733758071192,0.461,0.21,9.9335835470113e-59,"15"
"NAA38",6.8597361321685e-63,0.497792654732888,0.484,0.216,1.58919506973948e-58,"15"
"MT-CO2",8.44372090367184e-63,-0.469872060652955,0.968,0.997,1.95615682175366e-58,"15"
"ARPC5L",1.37550207102275e-62,0.492457064750152,0.511,0.224,3.1866256479384e-58,"15"
"VRK1",1.82998175033391e-62,0.371721327392707,0.305,0.083,4.23951872099856e-58,"15"
"CKS2",5.21959167289619e-62,0.62930877435085,0.567,0.277,1.20922280285986e-57,"15"
"TMSB4X",9.5863225855063e-62,0.636288314688679,1,0.991,2.22086335338425e-57,"15"
"PSMB2",1.90958024227507e-61,0.449558721881623,0.476,0.199,4.42392454727866e-57,"15"
"WDR1",2.00204690811666e-61,0.494810517359285,0.541,0.253,4.63814207203386e-57,"15"
"HNRNPA3",8.51199656490323e-61,0.534681176311177,0.894,0.724,1.97197424419113e-56,"15"
"MTRNR2L12",8.67045468164278e-61,-0.459893716983665,0.833,0.964,2.00868423609618e-56,"15"
"RFC3",1.13020305446928e-60,0.282995870509533,0.196,0.029,2.61834141628898e-56,"15"
"ZFP36",1.27430411216393e-60,-1.00978849187107,0.563,0.793,2.95218033665018e-56,"15"
"SRSF10",1.36277343684313e-60,0.542507744923853,0.653,0.422,3.15713722113449e-56,"15"
"ANAPC11",3.23054364679032e-60,0.458880293508281,0.461,0.2,7.48420046651914e-56,"15"
"GEN1",6.09911199419779e-60,0.263028255596276,0.209,0.033,1.4129812756958e-55,"15"
"COMMD4",7.11641454665768e-60,0.364055062023704,0.333,0.098,1.64865975802418e-55,"15"
"COPE",8.31928033287895e-60,0.470845811901991,0.62,0.341,1.92732767471807e-55,"15"
"BUB3",1.63291852189298e-59,0.487303259876849,0.497,0.284,3.78298233966946e-55,"15"
"SNRPE",2.97778144514635e-59,0.466469968191954,0.5,0.259,6.89862627397055e-55,"15"
"CACYBP",7.81527262154284e-59,0.652733879416389,0.667,0.445,1.81056420823283e-54,"15"
"NDUFA4",1.03816184531774e-58,0.510411352925555,0.805,0.609,2.40510954704761e-54,"15"
"THRAP3",1.06531343153021e-58,0.504833920499855,0.614,0.391,2.46801162682603e-54,"15"
"ROMO1",2.45415497898925e-58,0.502946864345504,0.558,0.283,5.68554083982439e-54,"15"
"UBL5",4.27550699881786e-58,0.513301839539144,0.805,0.606,9.90506706416133e-54,"15"
"FOS",6.63183200857926e-58,-1.3775140347102,0.739,0.876,1.53639652142756e-53,"15"
"HLA-DQA1",8.45511754965665e-58,0.895000267755113,0.562,0.257,1.95879708272896e-53,"15"
"PEG10",8.96384592154451e-58,0.431841919625484,0.159,0.019,2.07665418464422e-53,"15"
"PPP4C",9.44081359234415e-58,0.435113205391395,0.481,0.2,2.18715328493837e-53,"15"
"PXK",1.02195548286484e-57,0.418253387294708,0.343,0.111,2.36756426715297e-53,"15"
"C21orf58",1.86657431979616e-57,0.281658944558915,0.164,0.02,4.32429272667176e-53,"15"
"SMARCB1",2.10658862589042e-57,0.392639933397307,0.344,0.145,4.88033386960034e-53,"15"
"HDAC1",3.28146398977878e-57,0.428665762444124,0.481,0.206,7.6021676251205e-53,"15"
"CCDC88A",3.6824171380589e-57,0.631645576255805,0.318,0.114,8.53105578374106e-53,"15"
"CD79A",4.39837097149098e-57,0.992906652699901,0.375,0.155,1.01897060296532e-52,"15"
"ILF2",5.44612729192117e-57,0.421237227029077,0.455,0.22,1.26170430971938e-52,"15"
"NUDT21",5.99196233282765e-57,0.405354516193008,0.398,0.147,1.38815791364618e-52,"15"
"DNAJC8",6.6963161895471e-57,0.505649215129105,0.596,0.34,1.55133557163238e-52,"15"
"GLRX5",6.95874581184655e-57,0.385133036121807,0.375,0.143,1.61213264223049e-52,"15"
"EIF2S2",1.88765278644078e-56,0.550525987617717,0.641,0.372,4.37312521034736e-52,"15"
"PPM1G",2.06152353303403e-56,0.472749792669341,0.495,0.24,4.77593156897993e-52,"15"
"CEP152",2.67228190978275e-56,0.312726769174341,0.219,0.041,6.1908755003937e-52,"15"
"SAE1",2.95029680353768e-56,0.345172130246117,0.287,0.084,6.83495260475574e-52,"15"
"UBE2I",3.65439095526329e-56,0.473277824183722,0.597,0.334,8.46612752605847e-52,"15"
"CCT8",7.70803685166037e-56,0.435461985903219,0.5,0.29,1.78572089742416e-51,"15"
"ISG20",1.01713991137502e-55,0.712042226020024,0.597,0.425,2.3564080326825e-51,"15"
"SWAP70",3.22332342544699e-55,0.549023201930743,0.36,0.145,7.46747337973304e-51,"15"
"ATP5F1C",3.82064547128978e-55,0.44346102327944,0.524,0.272,8.85128936333703e-51,"15"
"HNRNPA1",5.11924981035073e-55,0.534451574762647,0.943,0.881,1.18597660356395e-50,"15"
"PNRC1",6.73330653664106e-55,-0.671227566769677,0.771,0.904,1.55990512534363e-50,"15"
"LSM8",7.89902917519706e-55,0.480053292744907,0.552,0.316,1.8299680890179e-50,"15"
"PSMA4",8.58460928276525e-55,0.505255707835148,0.55,0.288,1.98879643253822e-50,"15"
"PMAIP1",9.01631944021551e-55,0.85731289802381,0.567,0.348,2.08881072471473e-50,"15"
"IFI16",1.08880334440409e-54,0.626689624460289,0.731,0.54,2.52243070798095e-50,"15"
"RNASEH2C",1.91785518475097e-54,0.410549449758871,0.437,0.188,4.44309510651257e-50,"15"
"TPM4",2.29146157183838e-54,0.574748028861091,0.682,0.394,5.30862902347797e-50,"15"
"PTPN18",2.37489379976477e-54,0.377662686166145,0.344,0.115,5.50191646591504e-50,"15"
"MPC2",8.24594820562099e-54,0.41904120248243,0.43,0.217,1.91033882079621e-49,"15"
"DDX3Y",1.40036661899128e-53,-0.648744698163469,0.052,0.298,3.2442293462171e-49,"15"
"PSMC3",1.41502116585429e-53,0.411585657904158,0.409,0.161,3.27817953493463e-49,"15"
"HOPX",1.68514131744238e-53,0.594045779174894,0.357,0.124,3.90396689011876e-49,"15"
"ARPC4",1.77913673876885e-53,0.472095571994154,0.584,0.33,4.1217260827058e-49,"15"
"RPS4Y1",2.54147792052734e-53,-0.657613851194427,0.083,0.352,5.88784189848569e-49,"15"
"CCT5",3.20947980161989e-53,0.458812939815268,0.502,0.257,7.43540185641281e-49,"15"
"EGR1",3.53815100003836e-53,-1.23506539429717,0.235,0.488,8.19683442178886e-49,"15"
"PSIP1",7.21913996876772e-53,0.506576063987044,0.586,0.354,1.67245815656442e-48,"15"
"USP12",9.56540205066196e-53,0.437539359562464,0.398,0.171,2.21601669307686e-48,"15"
"MOB1A",1.07967871060751e-52,0.48564893665051,0.651,0.39,2.50129166886443e-48,"15"
"POMP",1.46345565541406e-52,0.518727282445053,0.667,0.401,3.39038771689775e-48,"15"
"UQCR10",1.66348876890763e-52,0.495780939205045,0.627,0.378,3.8538044309283e-48,"15"
"UBE2N",2.03540761076706e-52,0.429122630490744,0.508,0.271,4.71542881186404e-48,"15"
"LSM4",2.61994872775988e-52,0.40850927808855,0.398,0.189,6.06963521760132e-48,"15"
"AP2S1",3.39930208184933e-52,0.395723123684028,0.445,0.177,7.87516313302033e-48,"15"
"RTRAF",3.73823252863547e-52,0.433001063920156,0.545,0.339,8.66036329908979e-48,"15"
"PLEKHF2",4.27645777089698e-52,0.385679081411457,0.297,0.106,9.90726971783704e-48,"15"
"NDUFS6",4.99431895506977e-52,0.454943932929091,0.532,0.271,1.15703387232101e-47,"15"
"SEM1",5.23184791365229e-52,0.471904179036292,0.576,0.342,1.21206220615583e-47,"15"
"ACADM",1.73752905263318e-51,0.362036373140182,0.33,0.119,4.02533355623529e-47,"15"
"BIK",2.12273036547411e-51,0.265596297235956,0.162,0.024,4.91772943769386e-47,"15"
"LIG1",2.13760951381472e-51,0.334611051733749,0.253,0.065,4.95219996065455e-47,"15"
"HNRNPF",4.58741520746195e-51,0.475717245301035,0.631,0.431,1.06276648111271e-46,"15"
"DDX5",5.27379270991703e-51,-0.574798712101712,0.976,0.985,1.22177955710648e-46,"15"
"RBBP4",5.39955559070319e-51,0.461400085052995,0.529,0.28,1.25091504369821e-46,"15"
"RBBP8",8.81801812451141e-51,0.327924896697548,0.255,0.061,2.04287025890556e-46,"15"
"MT-ND4L",1.49394568719284e-50,-0.654903271160284,0.683,0.868,3.46102397351965e-46,"15"
"AHSA1",1.68096448276516e-50,0.504294355148631,0.521,0.334,3.89429041722206e-46,"15"
"HMGN3",2.15043906659222e-50,0.418945109482103,0.438,0.19,4.98192218557421e-46,"15"
"BLK",3.02562395716459e-50,0.424968340230065,0.26,0.084,7.00946302156321e-46,"15"
"NCAPD3",3.31853134209974e-50,0.33480026505763,0.245,0.066,7.68804156024248e-46,"15"
"CD19",3.65178686512012e-50,0.381221432648991,0.242,0.072,8.46009463042377e-46,"15"
"SNX8",4.90760441996071e-50,0.308503721614954,0.235,0.06,1.1369447159723e-45,"15"
"DCTN3",6.06291923048333e-50,0.369335484380763,0.385,0.183,1.40459649812607e-45,"15"
"PSMB9",7.13654034123995e-50,0.523960612171696,0.68,0.464,1.65332230085506e-45,"15"
"TSPYL2",9.9607030578067e-50,-0.727891425455097,0.157,0.429,2.30759607740208e-45,"15"
"RASL11A",1.02180134197411e-49,0.325475474098065,0.198,0.04,2.36720716895142e-45,"15"
"HNRNPR",1.19350669176559e-49,0.469217707472669,0.606,0.367,2.76499695281334e-45,"15"
"ITGB3BP",4.92848635013682e-49,0.328194929762584,0.258,0.069,1.1417824327362e-44,"15"
"HLA-DQA2",6.47765499075821e-49,0.76977217665958,0.417,0.192,1.50067833170896e-44,"15"
"CSNK2B",6.59334779918417e-49,0.396019584475624,0.469,0.226,1.527480884637e-44,"15"
"TACC1",6.79676121224351e-49,0.472004882210689,0.55,0.294,1.57460567004045e-44,"15"
"PLAC8",8.11506219465789e-49,-0.430552315445382,0.055,0.291,1.88001645863639e-44,"15"
"ATP5PB",1.05256385388514e-48,0.419600381390611,0.495,0.261,2.4384746802957e-44,"15"
"H3F3A",1.1146305577792e-48,0.469643754677002,0.989,0.958,2.58226461320708e-44,"15"
"YWHAE",1.14050628043415e-48,0.489310952738556,0.643,0.382,2.64221089988179e-44,"15"
"MEF2C",1.54294052180566e-48,0.682137037324849,0.362,0.164,3.57453030686717e-44,"15"
"KLF2",2.71355470417032e-48,-1.02157813502354,0.357,0.614,6.28649218315138e-44,"15"
"CBX1",4.51646484156234e-48,0.349516878963942,0.343,0.117,1.04632940984475e-43,"15"
"TTF2",6.3658089228033e-48,0.31241128895204,0.25,0.064,1.47476695314584e-43,"15"
"CCT3",6.53661563122305e-48,0.457777930209154,0.568,0.358,1.51433774328544e-43,"15"
"FKBP1A",1.03670157206091e-47,0.434870197452526,0.526,0.251,2.4017265319935e-43,"15"
"IGHG1",1.18532521656366e-47,-0.941655051755562,0.286,0.082,2.74604292921303e-43,"15"
"LAPTM5",1.20239259293085e-47,0.703958384040945,0.81,0.726,2.78558292004289e-43,"15"
"HEXIM1",2.64589770027683e-47,-0.783260499195246,0.242,0.506,6.12975120223132e-43,"15"
"CCDC18",3.09223481276424e-47,0.301032056757441,0.242,0.06,7.16378039073091e-43,"15"
"SLC2A3",3.20973322954618e-47,-0.870385728406226,0.377,0.628,7.43598897288964e-43,"15"
"RBM17",4.46520524067441e-47,0.425538542578306,0.498,0.26,1.03445409810704e-42,"15"
"HLA-E",4.58892542316873e-47,-0.472874126160407,0.909,0.977,1.0631163527855e-42,"15"
"TKT",5.65069596509383e-47,0.482125763734482,0.472,0.243,1.30909673423329e-42,"15"
"PPP1R10",6.3543836719217e-47,-0.701651028898725,0.393,0.639,1.4721200652741e-42,"15"
"ANXA5",6.42273696066785e-47,0.417358731345747,0.524,0.247,1.48795547167792e-42,"15"
"CTSH",7.60570882639939e-47,0.506017424849131,0.333,0.128,1.76201456381195e-42,"15"
"FAM111A",1.092985177495e-46,0.438062333740295,0.398,0.178,2.53211876070266e-42,"15"
"STRBP",1.26598795356533e-46,0.400091074274377,0.339,0.153,2.9329142920248e-42,"15"
"HAUS1",1.42199098789052e-46,0.285616770194957,0.265,0.072,3.29432652164597e-42,"15"
"MRPL15",1.56292869947956e-46,0.279496295205842,0.222,0.062,3.6208369180843e-42,"15"
"SELENOT",2.39307246092871e-46,0.393512871516048,0.469,0.299,5.54403097023355e-42,"15"
"ATP5MC2",2.86705550850196e-46,0.453560703980651,0.838,0.668,6.64210749654648e-42,"15"
"CENPK",3.24529536517832e-46,0.362980211649187,0.297,0.102,7.5183757725086e-42,"15"
"ATP5ME",4.34163617460438e-46,0.48804775524059,0.638,0.419,1.0058268525706e-41,"15"
"NDUFB2",5.35782717595296e-46,0.454930592519759,0.612,0.379,1.24124782185302e-41,"15"
"CCNI",5.38816272528784e-46,0.457277365022912,0.885,0.797,1.24827565856743e-41,"15"
"CNTRL",6.17346027949256e-46,0.46344942434102,0.498,0.265,1.43020554295004e-41,"15"
"FANCA",6.18560239899783e-46,0.262558841278041,0.219,0.049,1.43301850777583e-41,"15"
"NABP1",6.39151199353676e-46,-0.889930645020434,0.339,0.563,1.48072158354266e-41,"15"
"FDPS",8.26440742828358e-46,0.376772481043865,0.401,0.167,1.91461526891046e-41,"15"
"C19orf48",1.38337482997281e-45,0.292978808550231,0.229,0.077,3.20486446859801e-41,"15"
"CPNE5",1.68008658459579e-45,0.26662305944669,0.179,0.034,3.89225659053306e-41,"15"
"STX7",1.90079856539715e-45,0.454013127110478,0.367,0.163,4.40358003645557e-41,"15"
"UBE2L3",2.4349863891395e-45,0.403292720704618,0.523,0.282,5.64113296771949e-41,"15"
"LAT2",2.5278966881581e-45,0.415977427021316,0.317,0.114,5.85637825745586e-41,"15"
"SARAF",2.72258182669838e-45,-0.686312664116659,0.56,0.771,6.30740531791213e-41,"15"
"BCL2L12",2.897496666013e-45,0.252957305661357,0.196,0.046,6.71263052615233e-41,"15"
"ZCCHC7",5.21719498540335e-45,0.38722776825566,0.336,0.186,1.20866756226839e-40,"15"
"SSRP1",7.03740663910709e-45,0.348631569774199,0.334,0.131,1.63035599608194e-40,"15"
"MRPS36",7.18230459183364e-45,0.380780604025745,0.388,0.178,1.6639245047901e-40,"15"
"FAM96A",1.88905333819358e-44,0.334884067482584,0.333,0.121,4.37636986859306e-40,"15"
"HP1BP3",2.05442078285085e-44,0.486870420721484,0.581,0.443,4.75947662763056e-40,"15"
"RHOH",2.45780213170608e-44,0.567132033427434,0.62,0.387,5.69399019852348e-40,"15"
"RAP1B",2.5258468724218e-44,0.486943635680754,0.709,0.531,5.85162944933959e-40,"15"
"SUSD3",3.00294408020561e-44,0.317013183058106,0.263,0.114,6.95692055061234e-40,"15"
"NDUFB3",3.15309871351449e-44,0.411515620033392,0.484,0.241,7.30478378959902e-40,"15"
"GNAI2",4.15351978886492e-44,0.45428995688824,0.765,0.544,9.62245929486336e-40,"15"
"RPL9",4.84190886307286e-44,-0.560780265154439,0.977,0.995,1.12172502630809e-39,"15"
"NME1",5.29231077829187e-44,0.359927788759127,0.282,0.097,1.22606963800688e-39,"15"
"IGHG3",5.7491170465313e-44,-0.82166447060173,0.307,0.099,1.33189794616991e-39,"15"
"RASGRP3",1.06184820300411e-43,0.310567382386754,0.219,0.055,2.45998373189961e-39,"15"
"SCIMP",1.11041176013722e-43,0.329545877233129,0.216,0.054,2.57249092470989e-39,"15"
"FAM107B",1.41252853755395e-43,0.515570187337033,0.74,0.506,3.27240486295123e-39,"15"
"LSM6",1.45326813650843e-43,0.350387608966771,0.385,0.178,3.36678629184908e-39,"15"
"SYVN1",2.81272600532549e-43,0.292946025601798,0.232,0.074,6.51624233653756e-39,"15"
"INTS6",2.85580023884757e-43,-0.974409009162314,0.461,0.638,6.61603241333817e-39,"15"
"MYL6B",4.22854273043474e-43,0.262591275822151,0.24,0.063,9.79626494359817e-39,"15"
"SMDT1",4.35375842803067e-43,0.443688962097651,0.547,0.368,1.00863521502187e-38,"15"
"JUN",6.47350013233814e-43,-0.996113569636034,0.731,0.883,1.49971577565878e-38,"15"
"CAPZB",1.25365929066553e-42,0.445491247323959,0.627,0.404,2.90435247868483e-38,"15"
"GNAS",1.45254816135384e-42,0.431488848465983,0.945,0.885,3.36511832540845e-38,"15"
"BLOC1S6",1.49061789901673e-42,0.438021502250071,0.412,0.213,3.45331448665206e-38,"15"
"ZFAND6",1.56802556250404e-42,0.405630934698402,0.435,0.239,3.6326448206531e-38,"15"
"PSMB8",2.11809807943354e-42,0.449682138315978,0.612,0.382,4.90699782062369e-38,"15"
"BRI3BP",2.3610106118088e-42,0.313352558356953,0.252,0.075,5.46975328437744e-38,"15"
"SF3B6",2.47691303277652e-42,0.404655725912419,0.544,0.321,5.73826442303336e-38,"15"
"MAD2L2",3.06859451161631e-42,0.267124990991696,0.227,0.06,7.10901290506151e-38,"15"
"VCPKMT",3.81023245323016e-42,0.311489557024916,0.218,0.091,8.82716552439831e-38,"15"
"CAPZA1",4.54141067072472e-42,0.457243465954419,0.685,0.456,1.0521086100868e-37,"15"
"RBPJ",5.6934683755513e-42,0.629242676513493,0.427,0.337,1.31900581856397e-37,"15"
"PSMA2",5.80442650403736e-42,0.360978228443843,0.435,0.213,1.34471148819034e-37,"15"
"MRPL52",6.15467638099705e-42,0.368040132456823,0.472,0.229,1.42585387718559e-37,"15"
"SELENOH",6.69732068192542e-42,0.416189582441244,0.542,0.358,1.55156828238166e-37,"15"
"PDAP1",7.28407129729883e-42,0.383351843060658,0.479,0.235,1.68750079744522e-37,"15"
"MTHFD2",8.13352508754674e-42,0.416208556485852,0.419,0.183,1.88429375703195e-37,"15"
"CENPX",1.2019403147605e-41,0.323357005575004,0.286,0.11,2.78453512720564e-37,"15"
"PIK3IP1",1.21283735948929e-41,-0.516298096212133,0.157,0.4,2.80978031072885e-37,"15"
"ODC1",1.22294030777045e-41,0.482648684926874,0.502,0.316,2.83318581101179e-37,"15"
"NCL",1.74689612347064e-41,0.47960215799945,0.88,0.776,4.04703424924443e-37,"15"
"STAP1",1.93451643717133e-41,0.25923860406458,0.195,0.049,4.48169422999483e-37,"15"
"GLRX3",2.10035207854986e-41,0.320117241242984,0.33,0.127,4.86588566037646e-37,"15"
"SMS",2.25822638202454e-41,0.367706187188346,0.373,0.151,5.23163305923626e-37,"15"
"XRCC6",3.52846192132045e-41,0.408168362286601,0.562,0.344,8.17438773312308e-37,"15"
"PSMG2",4.19832772492795e-41,0.336858658248334,0.398,0.186,9.72626584034057e-37,"15"
"IER3",8.27385876905867e-41,-1.12379559975916,0.089,0.307,1.91680486102782e-36,"15"
"MTMR14",1.0082506088206e-40,0.306720161557865,0.286,0.102,2.33581418545469e-36,"15"
"TCF7",1.0797861243456e-40,-0.492333723979957,0.086,0.308,2.50154051427146e-36,"15"
"SLC25A3",1.36139900871443e-40,0.433361917419525,0.776,0.647,3.15395308348872e-36,"15"
"CD37",1.46182404371295e-40,0.576149936215558,0.641,0.647,3.38660776206978e-36,"15"
"SUPT16H",2.45662247893164e-40,0.406731993246892,0.464,0.24,5.69125729694093e-36,"15"
"CYB561A3",2.64820985885497e-40,0.32518250876484,0.292,0.106,6.13510778000931e-36,"15"
"TOMM7",2.83915697496738e-40,-0.517228742228836,0.765,0.886,6.57747496390693e-36,"15"
"NEDD8",3.38173702575143e-40,0.392374970877412,0.563,0.352,7.83447016755834e-36,"15"
"SUZ12",3.84259311369539e-40,0.413570835957656,0.482,0.267,8.90213546649811e-36,"15"
"EZR",3.86330362270621e-40,0.499519236032145,0.857,0.639,8.95011550272347e-36,"15"
"PHB2",7.82629533227217e-40,0.363869469654909,0.482,0.268,1.81311783962749e-35,"15"
"NUDC",8.07698494715957e-40,0.399722880655793,0.503,0.276,1.87119510270846e-35,"15"
"SP140",1.04218088119431e-39,0.384282903273636,0.427,0.2,2.41442044746285e-35,"15"
"EHMT1",1.10568069452172e-39,0.379833657650588,0.356,0.178,2.56153046499846e-35,"15"
"ZFP36L2",1.18908161514162e-39,-0.499692009347238,0.765,0.915,2.75474537779859e-35,"15"
"VDAC1",1.22379454659748e-39,0.397651939119959,0.524,0.272,2.83516482610238e-35,"15"
"SSNA1",1.28184304687511e-39,0.343991072767282,0.411,0.193,2.96964578669556e-35,"15"
"TMA7",1.63058724225137e-39,0.40993140024034,0.942,0.852,3.77758146412376e-35,"15"
"ATP5MPL",1.63360020238862e-39,0.426039311286144,0.619,0.38,3.78456158887372e-35,"15"
"UBE2G1",2.41182311277055e-39,0.320982812175744,0.333,0.141,5.58747060535553e-35,"15"
"DAZAP1",2.54732685900427e-39,0.332234061309609,0.377,0.162,5.9013921342552e-35,"15"
"PHF6",2.64755173291914e-39,0.347449973625927,0.304,0.13,6.13358309965377e-35,"15"
"BTG2",2.69565846122304e-39,-0.783342217207431,0.57,0.74,6.24503195711542e-35,"15"
"MGME1",2.87342191011483e-39,0.273410737618644,0.237,0.068,6.65685653916302e-35,"15"
"LSM2",2.90446820501797e-39,0.33492267228206,0.378,0.166,6.72878149056514e-35,"15"
"MT-CO3",3.02270004768693e-39,-0.271922640103684,0.969,0.998,7.00268920047632e-35,"15"
"SEPT7",4.58253648571966e-39,0.428777342836403,0.836,0.64,1.06163622764667e-34,"15"
"CDV3",5.59166850227707e-39,0.444747082671896,0.659,0.458,1.29542184192253e-34,"15"
"AURKAIP1",9.70287264698787e-39,0.375496129957739,0.479,0.257,2.24786450612768e-34,"15"
"CEBPB",1.00125825283089e-38,-0.835641335566243,0.125,0.339,2.31961499433332e-34,"15"
"CDK2AP2",1.13260719708794e-38,0.399023678633898,0.468,0.234,2.62391109349362e-34,"15"
"YEATS4",1.32604523396784e-38,0.286682838012061,0.26,0.093,3.07204899353329e-34,"15"
"UQCRFS1",1.78256300135345e-38,0.355147403773388,0.422,0.209,4.12966370523554e-34,"15"
"SNRPC",1.90850627163878e-38,0.335490878134232,0.38,0.181,4.42143647950557e-34,"15"
"UQCRQ",2.65962844088875e-38,0.413122310521425,0.554,0.309,6.16156120900696e-34,"15"
"TALDO1",2.8472566507987e-38,0.378271297951067,0.463,0.223,6.59623948290536e-34,"15"
"DCP2",3.32940188227438e-38,0.38207118597789,0.448,0.217,7.71322534066505e-34,"15"
"MCM6",3.49606393629816e-38,0.303311763600406,0.229,0.074,8.09933132122195e-34,"15"
"CCT6A",4.26381835703172e-38,0.399084128053251,0.503,0.295,9.87798798773537e-34,"15"
"SHMT2",4.80971646047324e-38,0.260030094106646,0.26,0.083,1.11426701239783e-33,"15"
"LINC01857",6.34173963440178e-38,0.337627037878281,0.164,0.038,1.46919082110186e-33,"15"
"PSMB1",6.60432126557649e-38,0.40341087044343,0.573,0.368,1.53002310759611e-33,"15"
"NONO",6.71051358734561e-38,0.385516636971077,0.531,0.309,1.55462468278036e-33,"15"
"ABRACL",8.40695142669721e-38,0.428051311017144,0.497,0.295,1.94763843702294e-33,"15"
"NAP1L1",8.54156435955953e-38,0.42476761663675,0.901,0.749,1.97882421517916e-33,"15"
"RPRD1B",9.53436754553637e-38,0.26436382042304,0.218,0.064,2.20882692927441e-33,"15"
"ELOB",1.01405486218408e-37,0.421272773056543,0.705,0.499,2.34926089922187e-33,"15"
