,METTL3,METTL14,METTL16,RBM15,RBM15B,WTAP,KIAA1429,CBLL1,ZC3H13,YTHDC1,YTHDC2,YTHDF1,YTHDF2,YTHDF3,IGF2BP1,IGF2BP2,IGF2BP3,HNRNPA2B1,HNRNPC,RBMX,FMR1,LRPPRC,ELAVL1,ALKBH5,FTO,Type
TCGA-VQ-A94P-01A-13R-A414-31,4.127199085,4.216490563,4.672276539,3.720869433,5.489209582,5.505412704,4.893436479,4.954502036,7.134920141,5.566387456,4.003453822,5.807128968,5.655827496,6.259676799,0,4.173133032,0.261921057,7.938438711,6.971079058,6.517545622,4.800436093,6.167559648,5.592192992,6.745212314,5.232965762,Tumor
TCGA-BR-6564-01A-12R-1884-13,3.254422463,3.360499971,4.207226779,3.618186962,5.802417102,5.17172124,3.833911182,3.914583657,5.143846843,4.89689714,2.628421101,6.005470953,5.327095939,5.392559913,0,4.206657288,1.650252633,7.152888163,6.566153615,5.994433547,3.781030217,4.824899695,5.092055599,6.382463313,4.253054387,Tumor
TCGA-VQ-A91V-01A-11R-A414-31,4.335055861,3.195742553,3.215317955,4.677952991,5.243394894,5.666878705,5.445709159,5.123383539,6.116835693,5.66370724,3.735858983,6.778698768,6.421710905,6.872284569,0.042760743,5.139038439,0.231263797,8.925502517,7.232273172,6.743793646,4.567541189,6.392508224,5.053870724,6.100482817,4.162127037,Tumor
TCGA-D7-6522-01A-11R-1802-13,3.414117533,2.676428777,3.443012744,3.376625871,5.603356621,4.995749516,3.432125075,3.896086777,4.803028084,4.38431856,2.332143633,5.599698653,5.781246654,4.979367801,0.595707686,4.062554352,1.708750958,7.267350393,6.988725581,6.431651372,3.160487992,5.029794745,5.141288089,5.375995763,3.574904397,Tumor
TCGA-SW-A7EB-01A-11R-A354-31,4.222927407,3.225468521,4.327925878,3.764348278,5.239006533,5.306384015,5.169258002,4.040217379,5.581698019,5.040009101,3.393969393,7.128986203,6.15616521,6.005770271,5.244468495,6.453524658,4.017611072,8.271537262,7.049419488,6.662379274,3.692199527,5.833845926,5.348562456,5.152447487,3.261787138,Tumor
TCGA-IN-A6RI-01A-11R-A32D-31,3.931943021,3.862880813,3.464252648,4.284885716,5.379675021,5.916658164,4.417536606,3.925265546,5.39724713,5.246846606,3.066684061,6.348566174,6.575880008,6.000195878,0.159496664,4.785732577,0.514006991,9.166918009,7.372578669,7.112619865,4.22260443,6.837957114,5.583932409,6.231824056,3.050614009,Tumor
TCGA-BR-4369-01A-01R-1157-13,3.691430314,3.756861041,4.448209164,3.812497199,5.27086603,5.984679801,5.784092212,5.471959011,5.91576372,5.759459205,4.118239275,7.578988512,6.292139018,7.30786655,8.028144215,6.102178553,4.524254284,8.430137633,7.031943205,7.355906042,4.86163484,6.710000503,5.493162789,5.398490623,3.625974128,Tumor
TCGA-VQ-A94R-01A-11R-A414-31,5.056639883,3.899443452,4.663407245,4.850147823,5.923751525,6.021725782,5.272003027,5.204161067,6.58241284,5.827224552,4.327578871,7.445447796,6.580374506,6.256857437,0.097448639,6.237230232,4.300929797,8.752670662,7.485683623,7.217282102,5.046318614,7.304152331,5.672005768,6.756661598,4.53773527,Tumor
TCGA-CD-5803-01A-11R-1602-13,3.713783781,3.337422524,4.125861837,4.131737631,5.907191126,5.23710592,4.571341881,4.611864637,5.222377221,5.155108441,3.389270946,6.079850185,6.098293008,5.814732159,0,5.442188454,2.661171083,7.948613695,7.272870486,6.835137096,4.198501226,5.864891592,5.415726222,5.68404935,4.148426551,Tumor
TCGA-BR-8680-01A-11R-2402-13,4.309758999,4.29955752,4.823187863,4.948790516,6.301173873,4.90124536,4.349724067,5.304753418,6.399473276,5.978453983,3.552000731,7.006494395,7.328706339,5.804579188,0.843864807,5.188955123,2.021265439,9.262447722,8.025297392,7.646892031,6.424951305,6.880130818,6.534420239,6.671497083,3.750278485,Tumor
TCGA-BR-A4J8-01A-11R-A251-31,4.261184015,3.219964436,4.053607503,4.098329437,5.045447776,4.969141739,4.022351832,4.646515222,6.512969854,5.34117596,3.782870866,6.580217557,6.289307003,5.268575123,0.115970916,5.998610512,3.539612956,8.439157261,6.985394547,6.838347997,4.449429974,5.584487235,5.736338878,5.986083136,4.258270917,Tumor
TCGA-VQ-A8P5-01A-11R-A39E-31,3.512690851,2.854747528,3.65652154,4.226029093,5.861579014,4.538059462,4.920683938,4.902973174,6.066595767,5.365150445,2.857065937,6.50463358,6.155976052,5.068155716,0.746384405,6.838007556,3.583599713,8.680512137,7.075041595,6.788392079,5.201885527,7.049674327,5.726460689,5.725853118,3.516447638,Tumor
TCGA-BR-A44T-01A-32R-A24K-31,4.623840531,3.900713234,4.532483415,3.979864382,5.274183373,5.805693578,4.368090836,4.887459958,6.275763593,5.597611322,4.276513787,5.962222089,6.029312408,5.831798722,0.568632608,3.199685221,1.141745363,8.303564784,7.108930027,7.05796249,4.428650274,5.321105163,5.575027879,6.100535446,4.253530979,Tumor
TCGA-VQ-A8PU-01A-12R-A414-31,4.03356396,3.323762757,3.486559928,4.183506364,5.709595025,5.715489546,4.485560785,4.54021764,5.929229051,5.329634191,3.63202154,7.348426307,5.523872729,6.114983912,0.205999744,6.53784769,2.360569358,8.775175349,6.890036833,6.834848977,4.739069853,6.178685564,5.298479434,5.412141096,3.335541566,Tumor
TCGA-D7-8574-01A-13R-2343-13,4.490165118,3.812706657,4.737291426,4.289517273,5.938203444,5.621526495,4.549335871,4.936904548,6.009907425,5.602778726,3.860954855,6.200085858,6.42149481,5.847897968,0.655002608,1.912101805,0.206328397,8.095099486,6.974939945,6.917196618,4.47882494,5.59700042,5.485278364,6.03596786,4.366865614,Tumor
TCGA-D7-6822-01A-11R-1884-13,3.620142977,3.51292341,4.089633736,5.139295942,6.333294379,5.868559605,5.582842587,4.850698427,5.093023037,5.538632519,3.168516885,7.526767604,5.762361308,7.461023443,0.409804092,6.363116922,2.287169954,8.496341305,7.170803375,7.484108316,5.619342283,6.492335837,5.819353965,6.665373339,4.735795094,Tumor
TCGA-HU-A4H0-01A-11R-A251-31,4.127330348,3.46564672,3.81869925,4.757846799,5.160433777,5.716108002,5.168710222,5.137428108,5.704486346,5.259751548,4.136837763,7.407329805,6.48925792,6.1753192,0.038777345,6.518333072,3.730123645,9.082395503,7.816636183,7.051794059,4.937378293,7.274384677,5.859436636,5.590033215,4.020279944,Tumor
TCGA-BR-6566-01A-11R-1802-13,2.840320821,2.502776633,3.016379181,3.060868137,5.471752915,4.918151968,3.195749953,3.980854292,5.155942669,4.303812889,2.758906697,5.425962093,5.700527942,4.81286219,0.092816395,5.36694043,1.956174889,7.70318793,7.081174494,6.504663291,3.136594996,5.741135533,5.16652626,5.593416297,2.740966837,Tumor
TCGA-CG-5720-01A-11R-1602-13,3.773071143,3.405504619,3.289375178,3.610498099,6.076990847,5.50284644,3.622547377,4.314740748,4.687093171,4.886681827,3.006757782,6.143967623,6.374887158,5.440692463,0.257267866,5.095124388,2.647007516,8.265009714,7.533435643,6.973377083,3.170886317,6.057852914,5.638110049,5.509860633,3.302119707,Tumor
TCGA-IN-A6RL-01A-11R-A32D-31,3.761329958,2.828443515,3.61123377,3.716661725,5.127285357,5.401095227,4.12090678,4.118123798,5.00326176,5.005278261,3.272358435,7.10832372,5.744611867,5.736568348,1.024442381,5.882071238,4.250522788,8.183358477,6.987890418,6.702661699,4.641214795,5.746217354,5.402185977,5.58110055,3.807924674,Tumor
TCGA-HU-8608-01A-11R-2402-13,4.318466527,3.961030572,4.454164046,4.982619908,6.266642077,5.65167658,4.646067588,4.554831941,5.698431588,5.51212984,4.832546257,7.124956695,6.720625962,6.113635496,0.009281525,5.713985259,1.097454384,8.873562845,7.767509806,7.023887391,4.688739868,6.889675525,5.862571156,6.422119335,3.399985747,Tumor
TCGA-BR-7707-01A-11R-2055-13,4.231228862,3.40117812,3.917955843,3.661418982,5.800326849,5.211622795,4.244977605,4.812484363,5.222597089,4.797520427,3.334621332,6.193648951,6.392731795,5.427201531,0.011791115,5.906439202,1.168125962,8.689503947,7.842044799,7.136940886,3.968159889,6.002497757,5.884680456,5.844465825,3.390773738,Tumor
TCGA-VQ-A8E7-01B-11R-A414-31,4.130480369,3.692651486,4.266063138,4.9213573,5.426134906,5.641014747,5.275451487,5.291701532,6.850740676,5.255915354,3.249027642,6.735813232,6.508275247,6.781800324,0.438706968,5.638305866,3.60399539,8.376021607,7.316888807,6.480298248,4.512891814,6.804696369,5.219974655,6.295466961,4.114613561,Tumor
TCGA-RD-A8MV-01A-11R-A36D-31,3.745164173,3.590822353,3.768925336,4.23427981,5.84128833,5.129107822,4.564734225,5.062812061,6.342596167,5.142018808,3.677843085,5.881828308,5.712148652,5.425128269,1.075219757,5.633840362,1.711306793,8.215954705,6.956422625,6.200539468,4.284671068,5.706884138,5.300727772,5.698359779,3.356415558,Tumor
TCGA-VQ-A94T-01A-11R-A414-31,4.592550324,3.840795544,4.101598814,4.311598294,6.16597503,5.185920844,5.175837138,5.683369987,6.327067548,5.659488203,4.806111608,7.477015887,6.830333928,6.190826785,0.120920664,4.468519456,3.008524896,9.365100434,7.874788975,7.204395076,4.704174235,6.892134767,5.978577079,7.030710646,4.337692541,Tumor
TCGA-BR-8687-01A-11R-2402-13,3.761072471,3.184532149,3.525924785,4.028817536,5.613246386,5.174340099,4.695924237,4.472008743,6.105745745,5.301737615,3.058838923,7.021468623,6.440484841,6.296737476,0.18927109,5.041896971,2.629981827,7.862150695,7.095885399,6.37669098,4.049133231,6.33352678,5.300218559,6.218988987,3.551898635,Tumor
TCGA-IN-A7NT-01A-21R-A354-31,4.827772797,3.675569817,5.187323565,4.355392681,5.432675516,5.433797396,4.779001735,4.926446869,5.411642498,6.222045811,3.517634747,6.791420792,6.234612255,6.235397745,5.220681685,7.457238039,4.496666225,8.587280221,7.60141202,6.650539695,4.981775494,7.309034269,5.796049995,5.957085497,4.284256486,Tumor
TCGA-CG-5719-01A-11R-1602-13,3.312017587,3.844328402,3.526898874,3.469587771,5.255929324,4.867131435,3.77244206,4.017577223,5.393237363,4.798475171,2.804992327,6.157436274,5.699378114,5.362358018,0.743886311,5.546423154,1.160369071,7.581836282,7.111653174,6.681405691,3.693405551,5.037028094,5.382012843,5.231129737,4.072056909,Tumor
TCGA-BR-7704-01A-11R-2055-13,4.967470675,2.549845832,3.679777334,3.00170678,5.616080636,5.726579486,3.87032822,4.579881288,5.758458025,4.998035696,3.201780162,6.558121734,6.00804445,4.986726291,0,4.580449432,1.772410599,8.747759641,7.348298822,7.222398862,4.792384266,5.523179905,5.374553005,5.235706023,3.099325674,Tumor
TCGA-CD-A489-01A-11R-A24K-31,4.159988362,3.840724054,4.104264523,3.375474469,5.706887176,5.610959856,4.484080757,4.507866932,6.555856332,5.307866732,3.743091598,6.443785651,6.071728566,6.058727337,2.641540249,5.855412454,3.058163905,8.346199453,7.211294551,6.765481705,4.842845112,5.776957769,5.507103884,5.900777164,4.653977179,Tumor
TCGA-FP-7916-01A-11R-2203-13,3.276924646,3.699410599,3.900370291,4.424713863,5.548804342,5.54127817,4.418797129,4.581984472,5.193255277,5.20943075,3.812906845,6.844506174,6.559086113,5.871441776,0.060651999,5.389504518,2.553632304,8.199056369,6.96715823,6.647569664,4.628679706,5.307259472,5.35150148,5.978718502,4.42188507,Tumor
TCGA-HF-7131-01A-11R-2055-13,3.19876098,2.902178762,3.17776953,4.214535169,5.133838033,5.063764364,4.743160552,4.71422848,4.132014954,4.916056195,3.744510961,7.103237444,6.201139418,6.411524038,0.930640461,4.95881345,4.18721824,8.52549262,7.151364672,6.732138928,4.344106969,6.202680807,5.164226337,5.507215015,3.95367126,Tumor
TCGA-KB-A93G-01A-11R-A39E-31,4.251083561,3.452485265,4.133229773,4.454063343,5.676780228,6.231982991,4.906590484,4.604602745,6.198289443,5.38603974,4.197734889,6.627404747,6.149289448,6.556519849,1.373831929,5.318205109,2.200660027,8.252300219,6.835931651,6.62685772,4.418108296,5.681970644,5.198948657,6.347796518,4.349158597,Tumor
TCGA-RD-A7BS-01A-11R-A32D-31,3.352078536,2.824608201,3.385831899,3.200407677,4.664364507,5.353690976,3.646767494,3.857646649,4.705931469,4.868799842,3.67146096,5.470179563,5.214032691,5.294628468,1.595294068,5.56272019,2.053855436,7.842926678,6.624232814,6.068696174,4.299052657,5.317338804,5.080520379,5.179786903,3.539828811,Tumor
TCGA-BR-8380-01A-11R-2343-13,3.943358763,4.09936254,4.819759115,4.768188031,6.534671574,5.516316833,4.850511415,4.939568401,6.188118799,5.470902536,3.697918349,6.636595766,6.479336961,6.238435886,0.172899015,4.000209176,0.415601843,8.107206089,7.132969541,7.0387994,4.364800024,6.670473555,5.687444833,6.845868254,5.049770152,Tumor
TCGA-BR-4253-01A-01R-1131-13,4.317728796,4.204857503,4.022818751,4.381563023,4.72825142,5.915408081,4.766171089,5.221771929,5.267838762,5.468720152,4.518708856,6.035195656,6.494753842,6.535950602,0.009330389,4.398888681,3.38652969,8.839002805,7.962546709,7.547800681,5.647663627,6.84997925,6.097392733,5.387379288,3.669030168,Tumor
TCGA-BR-8484-01A-11R-2402-13,3.803012063,3.374390594,3.836115007,4.72586601,5.80491806,5.833041616,4.570317804,4.53958256,5.662259343,5.35439997,3.958385208,7.218022624,6.742669181,6.105838126,0.023418927,6.859627961,4.196456756,8.425029128,7.105929455,6.667554397,5.175011942,6.485466758,5.610822584,6.19798366,3.95794802,Tumor
TCGA-VQ-A8P2-01A-11R-A36D-31,4.622960212,4.079286793,4.66850948,4.405318491,5.453346368,5.592696819,4.893256869,4.821311225,5.99373119,5.538921755,4.34413041,6.60945299,6.735520823,6.443713723,0.01159275,5.716730308,0.197601481,9.216324627,7.682876636,7.193829884,4.817609956,7.314418291,6.117339104,6.589178204,3.989607716,Tumor
TCGA-BR-4363-01A-01R-1157-13,4.661230839,3.900243719,4.170456296,4.497931652,5.219709091,6.109425964,5.45803973,5.273955942,5.208905817,5.703829672,4.538418969,6.595653884,6.683185526,7.293743838,0.269650201,3.768299736,0.635463084,8.276558079,7.588228159,7.440073494,5.728504492,6.831079182,5.641877187,5.860944855,3.878488959,Tumor
TCGA-VQ-A94U-01A-12R-A414-31,4.590085182,3.279556428,4.218823007,4.598447986,5.401927016,5.82872525,5.355317617,4.653946234,6.899353297,5.789821829,4.63227636,6.222063011,6.728081048,6.334146153,0.270756646,5.808921971,0.278644369,8.950953586,7.334791713,7.329667196,5.150843963,7.068287087,5.889666765,6.019463434,4.475152994,Tumor
TCGA-CG-4438-01A-01R-1157-13,4.022309216,3.628959023,4.40558195,4.52093323,5.030423485,6.350772323,5.602271578,4.941380078,6.054814623,5.500870554,3.756777797,7.423494975,6.243437358,7.393544909,4.935947164,6.342313482,4.215545036,8.514362558,7.433721463,7.436036878,5.468722106,7.087590132,5.476036851,5.466949742,3.927154062,Tumor
TCGA-IN-A6RJ-01A-21R-A33Y-31,3.515101824,2.695918337,3.478232801,3.129858002,5.210889886,4.638418536,3.23025513,3.470570703,4.56099613,4.757578556,3.502120522,4.918383372,5.20096293,4.6807733,0.358680384,4.130586624,1.69619729,7.08774923,6.286071067,5.26062264,3.626133043,5.135763864,4.563449203,5.083387902,3.093530599,Tumor
TCGA-IN-7808-01A-11R-2203-13,4.515671457,3.70342301,4.615597564,4.269472323,5.499282728,5.706395173,4.439764076,4.848775651,7.221228457,5.729929845,3.815536492,6.179424462,6.217161488,5.487507894,0.512102665,2.167828365,2.921130087,8.442420217,7.180576555,7.272838768,4.193671618,5.398616815,5.600401194,6.166775051,3.76628136,Tumor
TCGA-BR-4191-01A-02R-1131-13,3.603500539,3.380333401,3.860539757,3.379108138,5.268009877,6.291799499,4.461072734,5.015094306,3.698035073,4.955221656,3.728855453,7.084670223,6.254345548,6.08591111,0.911578769,5.078467232,0.901162396,7.353888718,7.157797612,6.972382487,4.881555483,5.857264445,5.24547969,5.439777828,3.552634057,Tumor
TCGA-BR-A4PF-01A-11R-A251-31,3.758949111,3.472054898,3.689103433,4.632128011,5.681349465,5.559594903,4.903298144,4.774634218,6.262610176,5.385152826,4.324086194,7.143718911,6.51530324,6.439105137,0.054653063,6.420621012,4.958987865,9.114400864,7.634561324,7.397033673,5.446483536,7.824435012,5.938109326,5.966189058,3.154725774,Tumor
TCGA-BR-6852-01A-11R-1884-13,3.654563856,3.253890966,3.802565477,4.074250236,5.646349896,5.32533748,4.35026951,4.327039155,4.276881482,4.582587915,3.74291381,6.622359952,6.045633649,5.832018312,0.320571901,5.229065659,3.032540992,8.055953729,7.103867917,6.304548459,4.233281443,5.986904416,5.296838405,6.139813293,3.260393812,Tumor
TCGA-VQ-A8PH-01A-12R-A414-31,3.892481374,2.984187381,3.642842485,3.611737777,5.886566242,5.528981004,5.115104427,4.721280779,6.398555424,5.185161672,3.337763319,6.30208687,6.148785883,6.2610578,5.064329322,6.527880748,3.631013456,9.110109505,7.412508031,7.251211599,5.097191073,7.037153763,5.853469756,5.530055282,3.130660422,Tumor
TCGA-BR-7851-01A-11R-2203-13,4.176234995,4.178434201,4.226177103,4.832448026,6.397048909,5.789841648,4.342681317,5.408545779,4.998516417,5.388022453,3.881106617,6.910730264,6.767961947,6.273813872,0.008771919,2.784447656,3.417711984,8.774674077,7.349076837,6.874080112,4.621381433,7.099808558,6.160938738,6.580244066,3.80542351,Tumor
TCGA-VQ-A927-01A-12R-A414-31,3.795179902,3.384994021,3.129360343,3.871054089,5.233757709,5.176410146,4.696051141,4.448413365,5.990084898,5.091509437,4.417290176,5.680413819,6.063871335,6.238325628,0.036369752,5.617129775,1.915853189,8.018153433,6.57197451,6.29337122,4.303411079,6.128740462,4.858957717,5.917407658,3.654018437,Tumor
TCGA-BR-A4J6-01A-11R-A251-31,2.871592535,3.200544529,3.862404772,2.759604342,5.27380977,5.050280096,3.875265004,4.167355519,5.528097427,4.757603622,3.512891814,5.918908306,6.134267974,5.411817375,0.019813241,2.481413392,0.055842861,7.764613541,6.741607204,6.362899933,3.811757691,5.31856667,5.520982559,5.920748832,4.139083066,Tumor
TCGA-CG-4462-01A-01R-1157-13,4.083510388,3.718061273,3.960556191,3.683983842,5.625534102,5.980577176,5.047658347,4.884047404,5.544860601,5.43181515,4.096142073,6.116223134,6.223459814,6.901148076,0.046812336,5.463594667,0.318554942,7.887394277,7.019386124,6.460123127,4.583321103,5.674669956,5.339581387,5.606419933,4.632317662,Tumor
TCGA-VQ-AA6F-01A-31R-A414-31,3.766209261,3.14240968,3.743969441,4.386830256,5.108271022,4.735750153,4.149534967,4.292399679,5.887420233,5.113390877,3.915396608,6.462907275,5.923603458,5.22248117,4.133762425,6.304401339,4.06908602,8.274925074,7.172366499,6.786153292,4.350106818,6.828328196,5.207977943,5.499920424,3.441905974,Tumor
TCGA-CG-5717-01A-11R-1602-13,3.60033042,3.041163064,3.402070116,3.588603113,5.566080836,5.152860386,4.056919887,4.228182995,4.647600027,5.06643884,3.913163243,5.706012449,6.084822629,5.711320616,0.129942925,3.640528385,1.294291961,7.300138371,6.74301402,5.949680596,4.003298195,5.265099288,4.821528081,5.250588551,3.411481295,Tumor
TCGA-CG-4440-01A-01R-1157-13,4.391585585,3.296618334,4.060417524,4.430809125,5.20112883,5.615739678,4.938509755,5.985345132,5.323447895,5.349994338,3.743379244,7.196663103,6.56145155,6.270607616,5.70481139,5.955506241,5.047445033,8.949276952,7.815313481,7.40585625,4.436992643,7.566075355,5.326360452,5.986342068,4.024518267,Tumor
TCGA-VQ-A8DT-01A-11R-A36D-31,3.795662024,3.132716006,3.711413409,3.643969293,5.652988626,5.211630581,4.701914397,4.536883454,6.134653026,5.037756905,3.756941079,5.929938904,6.170738692,6.136172926,0.515119389,5.848847996,1.6470317,8.814034122,7.2697186,6.726640516,3.661068901,6.406015327,5.373443241,5.792914604,3.213507175,Tumor
TCGA-D7-A4YU-01A-21R-A251-31,3.704626331,3.685659877,3.893198126,4.963854169,6.294540434,5.486612699,5.14505419,5.035498988,5.412127084,5.380724947,4.709381077,6.620278339,6.438576971,6.175716402,0.254254674,6.210172584,4.637599234,8.467404618,7.258277702,6.932361229,5.317405016,6.693528774,5.818988312,5.781102691,4.616410632,Tumor
TCGA-BR-6709-01A-11R-1884-13,2.76558227,3.145219633,3.420348192,3.987396364,5.401964549,5.128786232,5.185204894,4.535546624,4.404800283,4.769197297,3.053973567,6.531326247,5.73188595,6.289655224,2.438694727,5.240200207,3.104757496,7.580327921,7.148543695,6.480037906,4.140673967,5.460736667,5.430227725,5.354806312,4.360042549,Tumor
TCGA-HU-8238-01A-11R-2343-13,3.299495393,3.069749076,3.327561913,3.516279953,5.835437537,5.556086942,4.287992304,4.492937595,5.700707702,4.900024849,3.256025748,6.943807659,5.834925309,5.570489647,2.161581057,5.866791539,2.911114005,8.055554678,7.089830736,6.362349951,4.18433981,6.332486143,4.908666422,5.454459462,3.458974737,Tumor
TCGA-CG-4444-01A-01R-1157-13,5.081146579,3.918725877,3.866778436,4.634772723,4.818648128,5.826807768,5.621213202,5.49063591,5.723495763,5.339445635,3.649239505,6.662535937,6.296340482,6.331782236,2.665862753,3.554192209,3.158921226,8.038362649,7.466680135,7.507144488,4.401773118,6.58047732,5.498118402,5.433044986,3.490662542,Tumor
TCGA-RD-A8MW-01A-11R-A36D-31,4.036620257,2.507197653,3.63663738,3.608796235,4.355272154,5.743666834,3.640886955,3.612371373,5.724269904,4.729562015,2.714556557,6.113713416,6.030714802,5.382771682,1.32627329,4.84365478,3.140869108,8.114661656,7.358792717,5.918658384,4.353767183,5.669430199,5.389784301,6.248427688,3.730368236,Tumor
TCGA-VQ-A8PD-01A-11R-A414-31,4.336648301,3.830974261,4.249330042,4.786978416,5.695956799,5.550656912,5.332526422,5.092519949,6.279105561,5.409810105,4.769389861,6.386863529,6.310450282,6.726542431,0.026434832,5.58477584,1.584449772,8.264739085,6.907757155,6.591825851,4.561135475,6.425862757,5.257762706,6.104844222,4.141296265,Tumor
TCGA-VQ-A8E2-01A-11R-A36D-31,4.480462897,3.605804838,4.379350639,4.601232379,6.198466847,5.801573087,4.766868622,4.994554382,5.900653587,5.441633531,3.444187193,7.753668043,6.543709302,6.180783198,6.647694995,7.415382634,3.887895645,8.614347285,7.428891925,7.475762609,5.832688276,6.717307649,5.503075819,6.229131266,3.86302062,Tumor
TCGA-BR-4201-01A-01R-1131-13,3.870198985,4.057764771,4.188001264,3.552276231,5.356849487,6.317931529,5.113258756,5.281965625,4.954416886,5.45446414,4.675118686,6.538254128,6.564894544,6.79874136,0.150246149,5.62314229,0.278479046,8.026482499,7.44800229,7.081731611,5.072783245,6.594716784,5.483779992,5.906645678,4.097115206,Tumor
TCGA-RD-A8N2-01A-12R-A36D-31,4.251979587,4.455216733,4.794209455,3.557731116,5.583272657,5.360406068,4.821247438,5.232335346,7.064073393,5.537705456,4.279668891,5.928280063,5.844799901,6.5584899,0.062884259,2.68183086,0.251845226,8.209380742,6.652785902,6.290706015,4.795766948,5.998555455,5.488199738,6.613707791,5.203174135,Tumor
TCGA-VQ-A8P8-01A-11R-A39E-31,3.843294481,3.636884427,3.859813546,3.720420757,5.644477569,5.33265137,4.636741771,4.711329703,6.319936704,5.288375913,4.375025526,5.858778734,5.927920151,6.210619333,0.308898451,5.697217525,0.884767713,8.510349989,7.097783539,6.585181443,4.406259097,6.450671525,5.313250569,6.057514248,4.116547744,Tumor
TCGA-HU-A4H6-01A-11R-A251-31,3.211272509,3.086456847,3.72318173,3.677866757,5.29476446,5.552030251,4.307602658,4.069885155,6.452233167,5.419611024,3.359116164,6.597849652,6.514926094,5.437640231,0.031108718,6.188122954,2.820777774,8.405602286,7.150440869,6.641487794,4.5078682,6.249476629,5.497285343,5.731901799,2.997019562,Tumor
TCGA-BR-4366-01A-01R-1157-13,5.084445729,3.194596445,5.018838441,4.341546754,5.669226937,6.741764933,5.57008885,5.395901842,6.570143207,5.797657895,3.472784078,6.955304665,6.030273169,7.499825163,2.721031579,5.674668544,2.814775577,8.201137359,7.58116442,6.74875908,5.233279908,7.578212656,4.302699966,5.565027235,3.27191222,Tumor
TCGA-CG-4443-01A-01R-1157-13,5.547311624,4.059207297,4.499930693,3.68368635,6.12820884,5.092032335,5.568685792,5.404662698,5.795519691,5.94476359,3.226921396,8.661026632,5.988769883,6.478435547,0.261850189,4.669165131,0.265182662,8.643975568,7.400706132,7.103288858,4.902247754,7.184260455,5.174833826,6.52900004,3.893944608,Tumor
TCGA-B7-A5TI-01A-11R-A31P-31,3.247391491,3.59170335,3.32313599,4.262855561,5.397241653,5.077536551,4.243129035,4.954478772,5.825271996,4.982042565,3.481503033,6.17841189,6.238520532,5.924317747,1.626108739,6.026464572,5.234035266,8.347523931,6.905078876,6.673942203,4.129057939,6.384879912,5.310820697,6.11054313,3.716386262,Tumor
TCGA-CG-4305-01A-01R-1157-13,4.811920518,3.931646186,4.248484742,3.836402873,5.724456281,5.913089504,5.340618523,5.903097095,5.338515338,5.32382003,4.773993161,6.505754718,6.058452229,7.019780851,0.159438407,7.103952869,0.567919312,8.447515557,7.174482323,6.982945674,4.5816935,6.436601951,5.498209693,5.818204567,3.978198376,Tumor
TCGA-BR-8588-01A-11R-2402-13,4.209691196,3.552563975,4.041094885,4.298763142,5.834686695,5.394812843,4.346942002,4.319663451,6.07270394,5.326572221,3.763258585,6.283551238,6.507673512,6.12857283,2.237649984,4.679381008,1.001034042,8.619458498,7.51598756,6.64147291,4.18501098,6.29869277,5.957309403,6.094054778,3.915836366,Tumor
TCGA-CG-4475-01A-01R-1157-13,4.090956718,4.06538619,4.226538586,3.696362232,5.441515682,6.40066293,5.345814688,4.808347464,5.227192338,5.339907353,4.507207296,7.300267438,6.1745001,6.692653159,2.757783236,4.16002145,2.69128156,8.276122078,7.009695396,6.874777297,5.452589175,6.153974113,5.11463688,5.841380763,4.039320913,Tumor
TCGA-VQ-A8PK-01A-12R-A414-31,4.682523858,3.66174276,3.512383665,4.597905356,5.18918647,6.593534545,4.070316333,4.799254678,6.209511852,5.214187378,3.078660554,6.803577075,6.790988322,5.298311895,1.943741705,5.464392835,1.331124468,8.699833728,7.364836785,6.488138026,4.937075039,6.578503726,5.425276338,5.839999786,3.640748165,Tumor
TCGA-CD-5799-01A-11R-1602-13,4.066554223,2.624509893,3.454638903,3.373168625,5.416571576,5.446675742,3.680261336,3.840812661,5.202309966,4.692111909,2.964710612,6.454308178,6.095613279,5.103510229,0.124372514,6.558008893,3.303413125,8.249027149,7.494714807,6.88737417,3.687656461,5.837829486,5.753501047,5.948938769,3.139870224,Tumor
TCGA-D7-A6EV-01A-11R-A31P-31,4.585219157,3.48803163,4.40633598,4.786389874,6.072384534,5.415343251,5.327557315,4.89043356,6.206927805,5.589635568,3.132814202,7.248919974,6.287350945,6.280678917,0.055269967,6.812029658,1.398390323,8.637877916,7.350686412,6.675480053,4.201072355,5.983565293,5.961734443,6.522998022,3.381644832,Tumor
TCGA-D7-5577-01A-01R-1602-13,3.467355135,3.244275001,3.488743786,3.927542846,5.691809111,5.460884402,3.717685196,4.440852561,4.901258878,4.853990659,2.915465831,6.610813433,6.307575337,5.601201768,0.128875311,5.92349626,0.861334574,7.890129275,7.445117507,6.748068034,3.977573013,5.33173495,5.430884376,5.515267402,3.490710029,Tumor
TCGA-ZA-A8F6-01A-23R-A36D-31,4.214674262,3.990928547,4.092935538,4.01186682,5.725988945,5.313075665,4.684498976,4.937306253,6.157059884,5.278952664,4.063590951,6.360712792,6.263356346,6.389709285,0.032112907,5.170570062,0.658244484,8.581276293,6.706219712,6.731260643,4.609147409,6.271185854,5.302788052,6.007508927,4.234845399,Tumor
