"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"C1orf56",1.72437008069157e-10,0.478383550166122,0.295,0.13,2.65277093213591e-06,"5"
"HSPE1",1.77774921902567e-10,0.670788997671809,0.917,0.753,2.73488939854909e-06,"5"
"LSP1",1.79093851168785e-10,0.548856758114574,0.924,0.774,2.75517980638058e-06,"5"
"MYL12A",1.90482281412006e-10,0.482601303732945,0.955,0.914,2.9303794172423e-06,"5"
"ANP32B",1.96152712431061e-10,0.444935800662861,0.818,0.556,3.01761332803944e-06,"5"
"IFITM3",1.97999570333512e-10,-0.820320821841146,0.629,0.829,3.04602539001074e-06,"5"
"TGIF1",2.06068780106945e-10,-0.525818185812494,0.22,0.509,3.17016211316524e-06,"5"
"REL",2.13496663958239e-10,-0.731752458909722,0.909,0.946,3.28443267833355e-06,"5"
"CSRNP1",2.15525695799665e-10,-0.566706794593548,0.394,0.678,3.31564730418205e-06,"5"
"HEXB",2.18257252149303e-10,-0.671906572948962,0.455,0.657,3.35766956706488e-06,"5"
"TIMP1",2.22595848324983e-10,-2.10893318888974,0.712,0.802,3.42441453063154e-06,"5"
"EPAS1",2.25913386645707e-10,-0.377665628683561,0.015,0.21,3.47545154015756e-06,"5"
"SLC11A2",2.30768721812247e-10,-0.453839639824325,0.053,0.284,3.55014601635961e-06,"5"
"HSPA6",2.35924893947487e-10,1.60128229841865,0.288,0.266,3.62946856848813e-06,"5"
"LTA4H",2.47553493455037e-10,-0.697679401145668,0.235,0.497,3.80836294331229e-06,"5"
"EIF3G",2.51723587780135e-10,0.48087310219182,0.583,0.369,3.8725156744096e-06,"5"
"SUSD3",2.56355655657358e-10,0.338620519234062,0.189,0.033,3.94377540663279e-06,"5"
"UQCRB",2.58018738735531e-10,0.560112106859307,0.962,0.888,3.9693602767074e-06,"5"
"CCPG1",2.78308174181607e-10,-0.454014774652951,0.076,0.325,4.28149295160985e-06,"5"
"ENSA",2.90795361315811e-10,0.481103517627001,0.553,0.393,4.47359583848244e-06,"5"
"MANBA",2.92028216956872e-10,-0.523987354296625,0.129,0.383,4.49256208966453e-06,"5"
"COLEC12",3.03037884306119e-10,-0.396681599586999,0,0.151,4.66193481216534e-06,"5"
"NDUFA13",3.15533717505417e-10,0.456875732625491,0.523,0.284,4.85417071010333e-06,"5"
"RIPOR2",3.21581498058075e-10,0.564297453153399,0.371,0.131,4.94720976612542e-06,"5"
"HIST1H2BN",3.31552855613878e-10,0.282049545539846,0.182,0.028,5.10060913076389e-06,"5"
"SLC44A1",3.32325085098789e-10,-0.635603279682333,0.106,0.352,5.11248910915977e-06,"5"
"OSTM1",3.3541826081877e-10,-0.433743693808544,0.076,0.316,5.16007452443595e-06,"5"
"CCL8",3.42149588872147e-10,-1.11148886467884,0,0.15,5.26362927520911e-06,"5"
"GNA13",3.44374168875042e-10,-0.605344994764907,0.462,0.693,5.29785221397365e-06,"5"
"PAPSS1",3.70680662815052e-10,-0.515109670892294,0.114,0.363,5.70255131674675e-06,"5"
"ATP6V1E1",3.74341621387251e-10,-0.46850768961316,0.22,0.511,5.75887150342148e-06,"5"
"P4HA1",3.75143430600984e-10,-0.573390099557929,0.144,0.401,5.77120653636554e-06,"5"
"IRS2",3.88103493188867e-10,-0.690315712000342,0.152,0.401,5.97058413921754e-06,"5"
"CREM",4.07449138218765e-10,-0.838403662072513,0.629,0.77,6.26819754235748e-06,"5"
"ARL4D",4.11096136229779e-10,0.362906332746186,0.212,0.043,6.32430295975892e-06,"5"
"ACTN1",4.24278449709841e-10,-0.591555709076832,0.477,0.718,6.52709967033619e-06,"5"
"NPC2",4.24385934133401e-10,-0.574163329523108,0.886,0.926,6.52875321070824e-06,"5"
"DCUN1D3",4.47822843773107e-10,-0.420119259949678,0.038,0.254,6.88930662860547e-06,"5"
"AC009093.2",4.53592717936128e-10,0.322424727887812,0.197,0.042,6.9780703727294e-06,"5"
"SURF4",4.56209144089839e-10,-0.450756101615103,0.129,0.398,7.01832147267809e-06,"5"
"PPA1",4.58830310180979e-10,0.527151827725773,0.841,0.611,7.05864549182418e-06,"5"
"MX1",4.83383878694535e-10,-0.818598187591009,0.197,0.449,7.43637758983673e-06,"5"
"SEPT6",5.00609628261914e-10,0.494559697668621,0.485,0.347,7.70137852118128e-06,"5"
"SGPL1",5.20753391927711e-10,-0.538073692689208,0.098,0.333,8.01127018141591e-06,"5"
"ARL6IP1",5.42561443184953e-10,-0.540467330845137,0.561,0.739,8.34676524195731e-06,"5"
"ZBTB1",5.5104645469732e-10,-0.584057024609785,0.25,0.527,8.47729865906357e-06,"5"
"CCND1",5.58102333411508e-10,0.607755669111604,0.28,0.148,8.58584629720265e-06,"5"
"AZI2",5.92308113116168e-10,-0.450231816597113,0.068,0.308,9.11206801217913e-06,"5"
"SPARC",6.00211353376326e-10,-0.379737573662535,0.015,0.192,9.2336514603414e-06,"5"
"NCOA4",6.22469876982445e-10,-0.555647277422943,0.462,0.7,9.57607658749793e-06,"5"
"TSC22D2",6.43938529181558e-10,-0.64695130025212,0.311,0.56,9.90635033292908e-06,"5"
"DOK3",6.60184311591442e-10,-0.366198691976063,0.045,0.268,1.01562754495227e-05,"5"
"NCEH1",6.62541949592879e-10,-0.519406551458112,0.091,0.333,1.01925453525369e-05,"5"
"XAF1",6.63095207538094e-10,-0.621015368558311,0.341,0.613,1.0201056672766e-05,"5"
"NR1H3",6.7066596541474e-10,-0.557499069336814,0.03,0.227,1.03175252119404e-05,"5"
"ERGIC1",6.81118584643626e-10,-0.487970205584951,0.121,0.38,1.04783283061575e-05,"5"
"ANKRD22",7.00940904454968e-10,-0.490589554213253,0.03,0.238,1.07832748741352e-05,"5"
"TPP1",7.03947413814028e-10,-0.537028482921553,0.75,0.825,1.0829527014115e-05,"5"
"MRPL23",7.31640778612167e-10,0.352375665254016,0.311,0.096,1.12555617381696e-05,"5"
"MALAT1",7.54241859720785e-10,-0.480530233463279,0.985,0.998,1.16032567699446e-05,"5"
"LST1",7.77671418097851e-10,0.611789424733842,0.841,0.804,1.19636970960173e-05,"5"
"NCF2",7.86064482191693e-10,-0.620416444253329,0.538,0.756,1.2092815994037e-05,"5"
"IL6R",7.87630217749094e-10,-0.569427929750066,0.326,0.569,1.21169032698521e-05,"5"
"CEP170",8.08074682455564e-10,-0.601808952755635,0.508,0.7,1.24314209148964e-05,"5"
"LY96",8.21633826955561e-10,-0.582130234555608,0.28,0.528,1.26400147938843e-05,"5"
"HIST1H2BG",8.52441039066199e-10,0.379958069083143,0.197,0.037,1.31139529449944e-05,"5"
"SASH1",8.61476932492952e-10,-0.353493691025551,0.015,0.203,1.32529611294716e-05,"5"
"RHOF",8.92718929739606e-10,0.353140468403906,0.288,0.082,1.37335880151141e-05,"5"
"CD274",9.01048194967628e-10,-0.449831139521545,0.023,0.22,1.3861725431382e-05,"5"
"CMTM6",9.15935984176667e-10,-0.551553733987982,0.773,0.877,1.40907591805738e-05,"5"
"ATXN1",9.46889150555856e-10,-0.485758952343252,0.174,0.449,1.45669426921513e-05,"5"
"HSP90B1",9.64442435329407e-10,-0.563432495276269,0.917,0.892,1.48369824251076e-05,"5"
"KRT8",1.04942055981064e-09,-0.349136625140779,0.015,0.2,1.61442858921268e-05,"5"
"MT-CO1",1.06318327830395e-09,-0.47438769495415,1,0.999,1.63560115534279e-05,"5"
"LIPA",1.06676886018989e-09,-0.821782021367867,0.265,0.485,1.64111721451612e-05,"5"
"SLC7A8",1.0942065509488e-09,-0.388472383640144,0.008,0.179,1.68332735797964e-05,"5"
"TANK",1.09939853711588e-09,-0.510513170688671,0.432,0.697,1.69131470949907e-05,"5"
"YWHAZ",1.11134982680052e-09,-0.538392162584705,0.932,0.964,1.70970057354992e-05,"5"
"NAPA",1.15012680837548e-09,-0.505294144531945,0.258,0.535,1.76935508200484e-05,"5"
"AL121944.1",1.17255244447955e-09,0.347896859850845,0.205,0.049,1.80385468058734e-05,"5"
"CHST11",1.22024925085639e-09,-0.464636833167169,0.121,0.376,1.87723144751747e-05,"5"
"NPTN",1.23955815862381e-09,-0.475223544349427,0.159,0.418,1.90693627122687e-05,"5"
"RETN",1.25033924478376e-09,-1.00388524208921,0.038,0.248,1.92352189417533e-05,"5"
"P2RY14",1.33597799407637e-09,0.400381038164849,0.235,0.056,2.05526854608708e-05,"5"
"CD1D",1.3485727402383e-09,0.332842707350769,0.242,0.06,2.0746443035826e-05,"5"
"RGL1",1.35788725962353e-09,-0.429788871418227,0.023,0.21,2.08897376020484e-05,"5"
"IRAK1",1.38537599929435e-09,-0.430087215415143,0.076,0.312,2.13126243731443e-05,"5"
"NET1",1.42661111105934e-09,0.496186372685875,0.265,0.088,2.19469853325369e-05,"5"
"ACP5",1.43405527196575e-09,-1.06009404819255,0.356,0.577,2.20615063039211e-05,"5"
"ATP6V0B",1.44725300628995e-09,-0.516254565025688,0.75,0.863,2.22645402487645e-05,"5"
"UBE2D1",1.49942809216365e-09,-0.499991781822104,0.174,0.44,2.30672017698455e-05,"5"
"DCTN4",1.5752305259856e-09,-0.354292557105072,0.053,0.275,2.42333464117624e-05,"5"
"SUSD6",1.58030668050088e-09,-0.484477313420831,0.242,0.523,2.43114379728255e-05,"5"
"CSF2RB",1.58168171891822e-09,-0.515109670892294,0.114,0.353,2.4332591563838e-05,"5"
"KLF6",1.63643008661486e-09,-0.702590840437435,0.78,0.902,2.51748404524831e-05,"5"
"RB1",1.69164417144053e-09,-0.580024096588269,0.341,0.588,2.60242539334412e-05,"5"
"UPP1",1.7276917483922e-09,-0.560066749675674,0.318,0.587,2.65788098572656e-05,"5"
"PDE4DIP",1.78202757597833e-09,-0.593131564002371,0.212,0.488,2.74147122288506e-05,"5"
"OS9",1.88567716023961e-09,-0.491856582991018,0.303,0.558,2.90092574331262e-05,"5"
"ATP6V0A1",1.90380835136717e-09,-0.44295950595888,0.083,0.321,2.92881876774325e-05,"5"
"SLC7A5",2.05084046441809e-09,-0.543642756163877,0.083,0.29,3.15501297046079e-05,"5"
"H2AFX",2.15677301255199e-09,0.38868074721789,0.311,0.174,3.31797960250998e-05,"5"
"ATP11A",2.25138150614694e-09,-0.371293840027746,0.068,0.297,3.46352530905645e-05,"5"
"DUSP1",2.31731618232064e-09,-0.521694179153737,0.856,0.945,3.56495921488207e-05,"5"
"CELF1",2.39568701063878e-09,-0.476996891762428,0.205,0.466,3.6855248971667e-05,"5"
"CCL18",2.52885840894943e-09,-2.72589677878326,0.121,0.314,3.8903957763278e-05,"5"
"FLNA",2.61869542543779e-09,-0.604197639359765,0.735,0.838,4.02860104249349e-05,"5"
"IST1",2.62786837640165e-09,-0.380436325683364,0.152,0.413,4.04271271025629e-05,"5"
"FGD2",2.68517896994537e-09,0.419228763466218,0.379,0.192,4.13087932736396e-05,"5"
"MMP12",2.78746426164518e-09,-3.21277835438696,0.023,0.199,4.28823502011494e-05,"5"
"HMGN3",2.79758326132291e-09,0.503186941166695,0.485,0.271,4.30380208921916e-05,"5"
"DICER1",2.89191566098172e-09,-0.487541011834634,0.258,0.526,4.44892305285427e-05,"5"
"WDR45B",3.00216722775893e-09,-0.526284290876721,0.182,0.431,4.61853406318433e-05,"5"
"COLGALT1",3.04956905763047e-09,-0.454146866600496,0.091,0.314,4.69145703825871e-05,"5"
"NUMB",3.14084755544875e-09,-0.528085945163436,0.273,0.526,4.83187987930236e-05,"5"
"MKNK1",3.16471205038009e-09,-0.395991883212119,0.061,0.272,4.86859301830472e-05,"5"
"ATP6V1C1",3.21650562520618e-09,-0.474169287431418,0.136,0.378,4.94827225381718e-05,"5"
"MT2A",3.34366825370087e-09,-1.43044550060926,0.447,0.662,5.14389924149343e-05,"5"
"DAZAP2",3.35011693713668e-09,-0.497005252431229,0.674,0.817,5.15381989609107e-05,"5"
"YBX3",3.41168147675283e-09,-0.794812605103875,0.742,0.818,5.24853078383656e-05,"5"
"AKR7A2",3.91375746953547e-09,0.385054239510837,0.311,0.156,6.02092449113336e-05,"5"
"WARS",3.99393336318214e-09,-0.917122456617608,0.629,0.754,6.1442670859194e-05,"5"
"SLC31A1",4.10472216419864e-09,-0.439532061199593,0.091,0.319,6.31470457740319e-05,"5"
"OSM",4.11240780236996e-09,-0.664894611210448,0.106,0.33,6.32652816316595e-05,"5"
"PLEK",4.354215006058e-09,-0.980751644586654,0.841,0.898,6.69852436531963e-05,"5"
"TMBIM1",4.69664575539189e-09,-0.421227463996367,0.098,0.338,7.22531983009489e-05,"5"
"IL6ST",4.71685733049917e-09,-0.529849301662707,0.205,0.449,7.25641331723992e-05,"5"
"HNMT",4.77440454070939e-09,-0.524145276144617,0.205,0.463,7.34494394542732e-05,"5"
"STOM",4.79474927484984e-09,-0.531788254891169,0.174,0.397,7.37624228442899e-05,"5"
"USP9X",4.84862652311093e-09,-0.462305253892462,0.167,0.424,7.45912704315386e-05,"5"
"RASGEF1B",4.86359715097553e-09,-0.551788677648875,0.561,0.779,7.48215785706075e-05,"5"
"KCNK6",4.91957864342328e-09,0.463030585858537,0.364,0.191,7.56827978504237e-05,"5"
"PDE8A",4.94105937438958e-09,-0.277690866947789,0.015,0.189,7.60132574156093e-05,"5"
"ZNF467",5.03551868148539e-09,0.281955295307322,0.197,0.049,7.74664193959712e-05,"5"
"STAB1",5.08741078254082e-09,-0.539184452508407,0.076,0.303,7.8264727478608e-05,"5"
"S100B",5.59246845614266e-09,1.05641806200765,0.189,0.049,8.60345347292986e-05,"5"
"SPAG9",5.81042101220697e-09,-0.602918497106242,0.606,0.765,8.9387516851792e-05,"5"
"XBP1",5.85223109889666e-09,-0.583476517724977,0.455,0.624,9.00307232254262e-05,"5"
"GPD2",5.93110872747369e-09,-0.323243393250794,0.038,0.233,9.12441766634552e-05,"5"
"SOCS3",6.02603320319477e-09,-0.689942897050713,0.629,0.8,9.27044947979484e-05,"5"
"CIRBP",6.30309683445954e-09,0.485147471081632,0.614,0.386,9.69668417013255e-05,"5"
"GAL3ST4",6.43696925337359e-09,-0.36508654049753,0.008,0.167,9.90263349938994e-05,"5"
"ACSL4",6.55579340057595e-09,-0.567706093098698,0.402,0.635,0.00010085432567446,"5"
"LILRA6",6.7395790287183e-09,-0.277226926224899,0.008,0.168,0.000103681683777802,"5"
"SKIL",7.59431942885441e-09,-0.688018384712493,0.705,0.839,0.000116831010093496,"5"
"NR4A2",7.61363536011555e-09,-0.533589091499954,0.803,0.915,0.000117128166380018,"5"
"ATP5MC3",7.62549101196309e-09,0.394491578330726,0.871,0.642,0.00011731055372804,"5"
"SGMS1",7.67983569218843e-09,-0.319239833873709,0.03,0.218,0.000118146592288627,"5"
"WASHC4",7.70437370936403e-09,-0.476285955996347,0.242,0.499,0.000118524085144856,"5"
"IER3",8.19723501638416e-09,-0.85328772762103,0.773,0.884,0.000126106263492054,"5"
"NBDY",8.41194271297736e-09,0.344385969917722,0.409,0.17,0.000129409326696444,"5"
"MACF1",8.51777753666687e-09,-0.536003205263727,0.53,0.693,0.000131037489624083,"5"
"NR4A3",8.73638909027829e-09,-0.83204057260279,0.591,0.726,0.000134400609764841,"5"
"SHTN1",8.88785524070002e-09,0.543675010417841,0.545,0.454,0.000136730765022929,"5"
"SLC36A4",9.04609550046011e-09,-0.292117449090205,0.053,0.25,0.000139165133179078,"5"
"HLA-DMA",9.11326308330448e-09,0.478623619230806,0.924,0.753,0.000140198439273556,"5"
"MIS18BP1",9.19779123712574e-09,0.541283443979577,0.523,0.281,0.000141498820391942,"5"
"TGFBR1",9.30955980895885e-09,-0.435604220382709,0.098,0.313,0.000143218268101023,"5"
"FAM91A1",9.43429418284592e-09,-0.446616425994128,0.114,0.351,0.000145137181708902,"5"
"GOLGA4",9.44883069114508e-09,-0.539998914911153,0.485,0.71,0.000145360811352576,"5"
"TFEC",9.62424190911438e-09,-0.52474135590306,0.333,0.58,0.000148059337529816,"5"
"ERO1A",9.83311675709936e-09,-0.54146838492954,0.182,0.432,0.000151272668191217,"5"
"LAPTM4A",1.03524053056337e-08,-0.528333366048459,0.515,0.7,0.000159261403221869,"5"
"CAMK2D",1.10371242318411e-08,0.455273205875105,0.371,0.267,0.000169795119182644,"5"
"AC104695.3",1.11444837253296e-08,-0.288093826116629,0.015,0.184,0.00017144673763047,"5"
"SH3PXD2B",1.1200676205962e-08,-0.289035840541798,0.015,0.184,0.00017231120275252,"5"
"NRIP1",1.15776511003837e-08,-0.517880508926434,0.227,0.48,0.000178110584528303,"5"
"CXCL10",1.23475252992081e-08,-2.23362951938471,0.265,0.459,0.000189954329203017,"5"
"ARHGEF10L",1.25949690060257e-08,-0.290918026119775,0.023,0.199,0.000193761003188699,"5"
"GNPDA1",1.27059383466825e-08,-0.461332509013857,0.083,0.297,0.000195468155525364,"5"
"TMED5",1.28730560865736e-08,-0.447222388218321,0.333,0.587,0.000198039094835849,"5"
"LY6E",1.30816757823899e-08,-0.667065359279984,0.402,0.622,0.000201248500236286,"5"
"PLA2G15",1.31415842817443e-08,-0.267557352218901,0.008,0.163,0.000202170132590354,"5"
"VMP1",1.34836563971176e-08,-0.754353943681212,0.803,0.879,0.000207432570013257,"5"
"SPP1",1.41671642803397e-08,-3.01370222014856,0.25,0.42,0.000217947655288746,"5"
"RANBP2",1.42647451336348e-08,-0.718705543843819,0.553,0.678,0.000219448839135838,"5"
"RXRA",1.50480695088628e-08,-0.484355442561832,0.121,0.346,0.000231499501324345,"5"
"ADAMDEC1",1.51511695352306e-08,-0.854920908205284,0.038,0.225,0.000233085592129988,"5"
"SESTD1",1.60269528698087e-08,-0.507116880138763,0.076,0.287,0.000246558642949136,"5"
"SIGLEC12",1.63539611456618e-08,-0.294675046578668,0.015,0.182,0.000251589338264861,"5"
"MT-ND4",1.66560097404027e-08,-0.3487500835769,1,0.998,0.000256236053846355,"5"
"SLFN11",1.7073667342011e-08,-0.482941040198961,0.129,0.363,0.000262661298389497,"5"
"HSD17B4",1.73152032354488e-08,-0.446096442192901,0.129,0.345,0.000266377086574144,"5"
"BNIP3L",1.7432268464468e-08,-0.616335107087017,0.5,0.684,0.000268178018057376,"5"
"TCEAL9",1.75414181415347e-08,-0.421990060714607,0.053,0.255,0.00026985717668937,"5"
"DENND5A",1.7587960992303e-08,-0.550046015649534,0.136,0.342,0.00027057319190559,"5"
"IL1RAP",1.777483008027e-08,-0.503596803503511,0.061,0.263,0.000273447985954873,"5"
"PPP1R10",1.82492898060029e-08,0.496628557735507,0.644,0.555,0.000280747074375548,"5"
"PPP2CB",1.83226074268229e-08,-0.364451651273049,0.061,0.26,0.000281874992654244,"5"
"PELI1",1.91533050364366e-08,-0.623615384242098,0.091,0.316,0.000294654444680541,"5"
"TNS1",2.06735509216966e-08,-0.277226926224899,0.008,0.16,0.000318041907379381,"5"
"ZMIZ1",2.10362884446527e-08,-0.516141319767727,0.386,0.599,0.000323622261432537,"5"
"HIC1",2.1404591160278e-08,0.382865237148703,0.205,0.068,0.000329288230409717,"5"
"PLBD2",2.15155000776556e-08,-0.375405658569497,0.068,0.281,0.000330994453194654,"5"
"B3GNT2",2.20950788394624e-08,-0.375569640453099,0.061,0.263,0.000339910692866289,"5"
"LPCAT1",2.55922817070905e-08,-0.43921281563696,0.083,0.295,0.00039371166178188,"5"
"CEMIP2",2.58482068807041e-08,-0.423323943133596,0.076,0.287,0.000397648814652752,"5"
"MAP3K2",2.62961828258195e-08,-0.561773576305861,0.583,0.75,0.000404540476592407,"5"
"MAP3K8",2.66315548344781e-08,-0.661849766339386,0.462,0.635,0.000409699839573612,"5"
"NRARP",2.67279382212701e-08,0.356844579958985,0.273,0.087,0.00041118260159602,"5"
"SNX9",2.70325091946708e-08,-0.490030106776045,0.136,0.371,0.000415868121450816,"5"
"RAB13",2.73969875582365e-08,-0.357472793516616,0.129,0.361,0.00042147525659591,"5"
"ZBTB43",2.88590784648215e-08,-0.508150382233437,0.091,0.304,0.000443968063102814,"5"
"PIM3",2.99315312242143e-08,-0.541480074195431,0.394,0.636,0.000460466676353313,"5"
"DDX3X",2.99434523338603e-08,-0.548416509177593,0.856,0.927,0.000460650070704106,"5"
"KRT19",3.01301783749694e-08,-0.346271172607313,0.015,0.178,0.00046352266412053,"5"
"NRIP3",3.03340688026531e-08,-0.342149495862788,0.023,0.195,0.000466659314460016,"5"
"TMEM30A",3.03753985170697e-08,-0.465015643579129,0.205,0.449,0.000467295130786601,"5"
"FAM198B",3.04427668287752e-08,-0.440792120710807,0.083,0.29,0.000468331524893877,"5"
"GRB2",3.05219394892851e-08,-0.463529828190885,0.833,0.885,0.000469549517103162,"5"
"FAM129B",3.11292202854633e-08,-0.40725813077396,0.068,0.277,0.000478891924871568,"5"
"CSF3R",3.20632357768288e-08,-0.545463191788246,0.227,0.456,0.000493260819190734,"5"
"THBD",3.4026923138668e-08,-0.992859266488267,0.303,0.47,0.000523470185565268,"5"
"N4BP1",3.42763172935741e-08,-0.446182490188844,0.144,0.381,0.000527306865244345,"5"
"CRK",3.43700327590141e-08,-0.432996763923421,0.136,0.363,0.000528748583964672,"5"
"DEF6",3.5304009214434e-08,0.29955137835832,0.303,0.104,0.000543116877754852,"5"
"PARP14",3.59377054280879e-08,-0.632028712635398,0.545,0.732,0.000552865660305704,"5"
"PLAC8",3.64288131553931e-08,0.591415412098339,0.364,0.148,0.000560420861582567,"5"
"P4HB",3.6439822045874e-08,-0.49319964316427,0.53,0.692,0.000560590222353726,"5"
"ITGAX",3.64775731123154e-08,-0.540682899772081,0.659,0.789,0.00056117098475986,"5"
"GABPB1-AS1",3.68485497402272e-08,0.424306877410329,0.341,0.148,0.000566878089203655,"5"
"DYNC1I2",3.8389662601468e-08,-0.472166007719273,0.409,0.639,0.000590586569460984,"5"
"TFDP2",3.90919336728472e-08,-0.583288560624167,0.152,0.381,0.000601390307623081,"5"
"LUCAT1",3.91994421055533e-08,-0.469807644441429,0.068,0.275,0.000603044217351832,"5"
"KMO",4.20026436929126e-08,-0.429343148068458,0.045,0.227,0.000646168670571767,"5"
"CANX",4.2706971451465e-08,-0.497002802374566,0.788,0.854,0.000657004048809338,"5"
"SLC1A3",4.27424743734909e-08,-0.393298097889274,0.053,0.25,0.000657550225761785,"5"
"RPN1",4.36594429430327e-08,-0.451619105382166,0.182,0.411,0.000671656870235616,"5"
"TRMT112",4.38391773983062e-08,0.467328361657126,0.644,0.437,0.000674421905095543,"5"
"CYFIP1",4.45507829174593e-08,-0.471851550319566,0.159,0.389,0.000685369244402194,"5"
"SMURF2",4.52425682726752e-08,-0.391308427488147,0.083,0.282,0.000696011670306835,"5"
"PITPNA",4.57424297518595e-08,-0.433217594781512,0.159,0.394,0.000703701539302607,"5"
"EIF4A2",4.69214269542133e-08,0.366287839496441,0.879,0.679,0.000721839232263617,"5"
"STAU1",4.69847784343023e-08,-0.378287689954661,0.114,0.338,0.000722813831433306,"5"
"TLNRD1",4.77824221220169e-08,-0.320877689845146,0.061,0.262,0.000735084781925108,"5"
"HBP1",4.8035823587222e-08,-0.537021662834645,0.22,0.447,0.000738983110065824,"5"
"UCP2",5.04870808504334e-08,0.461024206044535,0.697,0.563,0.000776693251803067,"5"
"FAM107B",5.12152055083745e-08,-0.386545422123666,0.379,0.641,0.000787894721540833,"5"
"DNAJC4",5.47262083366775e-08,0.329253599096897,0.303,0.131,0.000841907989051447,"5"
"CISD2",5.52397823120733e-08,-0.414007475747281,0.121,0.339,0.000849808811088935,"5"
"OPTN",5.64999383788185e-08,-0.347587050058829,0.083,0.293,0.000869195052019743,"5"
"CTNNBIP1",5.76821301457242e-08,0.31114763625145,0.25,0.075,0.000887381890161821,"5"
"EHD1",5.84017731682113e-08,-0.701241236952851,0.182,0.391,0.000898452878419763,"5"
"RSAD2",5.85727011647139e-08,-0.879637547299824,0.023,0.185,0.000901082434717958,"5"
"RHOQ",5.91372807574466e-08,-0.507835072756533,0.492,0.645,0.000909767927172558,"5"
"USP36",5.92184753826398e-08,-0.534855364947543,0.159,0.378,0.000911017025286531,"5"
"HSH2D",6.0400504441633e-08,0.268748838921838,0.235,0.066,0.000929201360330082,"5"
"CHD1",6.05479277303306e-08,-0.682989588411385,0.689,0.764,0.000931469320203407,"5"
"IPO7",6.12109099846916e-08,-0.478027181286195,0.333,0.569,0.000941668639204496,"5"
"UBE2Z",6.34020789540211e-08,-0.397542099969535,0.159,0.398,0.000975377582628661,"5"
"PKIB",6.39459558467361e-08,0.369462984373185,0.227,0.062,0.000983744584746189,"5"
"CYP1B1",6.51572584907874e-08,-0.393101709311198,0,0.114,0.00100237926462227,"5"
"RDX",6.84693499464113e-08,-0.524498958366999,0.22,0.458,0.00105333247957559,"5"
"ARPC1B",6.95019999380648e-08,0.430678573910916,0.962,0.865,0.00106921876704719,"5"
"LDHB",7.12840744069653e-08,0.496530896876381,0.523,0.318,0.00109663420067675,"5"
"CCRL2",7.30495658449844e-08,-0.502622273592263,0.114,0.323,0.00112379452095924,"5"
"HLA-DQB1",7.32002788046131e-08,0.595171272295617,0.977,0.909,0.00112611308913017,"5"
"RARRES1",7.3269086171743e-08,-0.296762790981147,0,0.113,0.00112717162166609,"5"
"MYO1G",7.41225961712981e-08,-0.435750079754069,0.106,0.32,0.00114030201949925,"5"
"MFSD12",7.41388935889618e-08,-0.408361674575987,0.121,0.334,0.00114055273897259,"5"
"PON2",7.51031932980656e-08,0.291076470495573,0.242,0.072,0.00115538752569744,"5"
"MAN2A1",7.55839102188884e-08,-0.381254762824224,0.091,0.287,0.00116278287480738,"5"
"SNRPF",7.56690537261832e-08,0.406533265146444,0.621,0.38,0.0011640927225236,"5"
"GBA",7.59709041005687e-08,-0.337013669192069,0.045,0.224,0.00116873638868315,"5"
"TNFAIP2",7.90137647483287e-08,-0.592297673536264,0.674,0.804,0.00121554775688829,"5"
"EIF2AK2",8.0330269004864e-08,-0.482522357659457,0.182,0.42,0.00123580085837083,"5"
"RIN2",8.15926091167309e-08,-0.406702675124048,0.076,0.276,0.00125522069865179,"5"
"OAS2",8.21810261852942e-08,-0.431623018664253,0.083,0.291,0.00126427290683457,"5"
"AGAP3",8.26884524480897e-08,-0.368783982959325,0.076,0.281,0.00127207915246141,"5"
"PPARD",8.31437175093751e-08,-0.309108617429274,0.053,0.244,0.00127908295016423,"5"
"XRN1",8.31584737223606e-08,-0.492425761993021,0.197,0.427,0.0012793099597448,"5"
"OAS3",8.54177351140438e-08,-0.421173363811456,0.061,0.25,0.00131406643699445,"5"
"MSN",8.65257595145392e-08,-0.455036706444686,0.803,0.896,0.00133111228437167,"5"
"BACH1",8.87927562376622e-08,-0.601871930848508,0.53,0.672,0.00136598776196019,"5"
"TAOK1",8.93842626113242e-08,-0.408550815369216,0.348,0.593,0.00137508749601261,"5"
"CASP4",8.95525695745991e-08,-0.458305592720711,0.455,0.684,0.00137767673033563,"5"
"ABHD12",9.0192580155641e-08,-0.38309658575245,0.076,0.265,0.00138752265311438,"5"
"IL1B",9.63005625370496e-08,-1.75964132979239,0.697,0.659,0.00148148785406997,"5"
"MCOLN1",9.66668334929346e-08,-0.344671956556148,0.061,0.252,0.00148712256645531,"5"
"ENG",9.81744950322727e-08,-0.454433552575729,0.121,0.322,0.00151031643157648,"5"
"CCDC85B",9.90929382267899e-08,0.36149951153194,0.348,0.157,0.00152444576168094,"5"
"PTPN1",1.0045719803286e-07,-0.534309843029329,0.462,0.652,0.00154543353453752,"5"
"TET2",1.03032402811696e-07,-0.626206302882133,0.629,0.742,0.00158505048485513,"5"
"MARCKSL1",1.04114039456288e-07,0.487207400553128,0.538,0.288,0.00160169038299554,"5"
"LILRB5",1.0428806883369e-07,-0.43154110553203,0.008,0.146,0.00160436765093749,"5"
"LSM7",1.07663799386748e-07,0.399740795640871,0.53,0.297,0.00165629988976573,"5"
